scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,40,280,9.099841101253866e-05,0.5202057143702651,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H065_run/checkpoints/primary_k0_lr1e-04_seed101.pt,466029b1a7d89082,101
primary,1,0.001,1e-05,12,72,0.000992629116446613,0.5313498696991891,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H065_run/checkpoints/primary_k1_lr1e-03_seed101.pt,466029b1a7d89082,101
primary,2,0.001,1e-05,28,196,0.0009561446219345453,0.3349349112510681,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H065_run/checkpoints/primary_k2_lr1e-03_seed101.pt,466029b1a7d89082,101
primary,3,0.001,1e-05,18,126,0.00098245592213661,0.4943391723632812,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H065_run/checkpoints/primary_k3_lr1e-03_seed101.pt,466029b1a7d89082,101
primary,4,0.001,1e-05,17,119,0.0009844486647586723,0.4758436181545257,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H065_run/checkpoints/primary_k4_lr1e-03_seed101.pt,466029b1a7d89082,101
shadow,0,0.001,1e-05,58,406,0.0008144951148861742,0.3928721815167051,88,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H065_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,466029b1a7d89082,101
shadow,1,0.001,1e-05,38,266,0.0009187246438772938,0.48024425458908077,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H065_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,466029b1a7d89082,101
shadow,2,0.0001,1.0000000000000002e-06,42,294,9.0084390595111e-05,0.46845893096923824,72,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H065_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,466029b1a7d89082,101
shadow,3,0.0001,1.0000000000000002e-06,117,819,3.818985058533969e-05,0.40769646292021783,147,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H065_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,466029b1a7d89082,101
shadow,4,0.001,1e-05,17,119,0.0009844486647586723,0.4317141134738922,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H065_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,466029b1a7d89082,101
