scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,41,287,9.05463412215599e-05,0.5194380534778941,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H076_run/checkpoints/primary_k0_lr1e-04_seed101.pt,8462d848103517b5,101
primary,1,0.001,1e-05,12,72,0.000992629116446613,0.5176003145160097,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H076_run/checkpoints/primary_k1_lr1e-03_seed101.pt,8462d848103517b5,101
primary,2,0.001,1e-05,20,140,0.0009781175423251734,0.4349405462741851,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H076_run/checkpoints/primary_k2_lr1e-03_seed101.pt,8462d848103517b5,101
primary,3,0.0001,1.0000000000000002e-06,52,364,8.494768343131955e-05,0.48516125130653376,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H076_run/checkpoints/primary_k3_lr1e-04_seed101.pt,8462d848103517b5,101
primary,4,0.001,1e-05,22,154,0.0009733122526196349,0.42456492018699643,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H076_run/checkpoints/primary_k4_lr1e-03_seed101.pt,8462d848103517b5,101
shadow,0,0.001,1e-05,49,343,0.0008658394705735987,0.41611434081106463,79,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H076_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,8462d848103517b5,101
shadow,1,0.001,1e-05,18,126,0.00098245592213661,0.4916519646644593,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H076_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,8462d848103517b5,101
shadow,2,0.001,1e-05,29,203,0.0009528893909706797,0.48250810146331796,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H076_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,8462d848103517b5,101
shadow,3,0.001,1e-05,14,98,0.0009897152912577741,0.5146743145566997,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H076_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,8462d848103517b5,101
shadow,4,0.001,1e-05,19,133,0.0009803453744100868,0.41828869390487666,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H076_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,8462d848103517b5,101
