scheme,fold,best_epoch,selected_initial_lr,lr_at_best_epoch,w_h0_b0,w_h0_b1,w_h0_b2,w_h0_b3,w_h0_b4,w_h0_b5,w_h0_b6,w_h0_b7,w_h1_b0,w_h1_b1,w_h1_b2,w_h1_b3,w_h1_b4,w_h1_b5,w_h1_b6,w_h1_b7,w_h2_b0,w_h2_b1,w_h2_b2,w_h2_b3,w_h2_b4,w_h2_b5,w_h2_b6,w_h2_b7,w_h3_b0,w_h3_b1,w_h3_b2,w_h3_b3,w_h3_b4,w_h3_b5,w_h3_b6,w_h3_b7
primary,0,40,0.0001,9.099841101253866e-05,8.036106737563387e-05,-0.0014453850453719497,-0.0018524611368775368,-0.001192761934362352,-0.001034239656291902,-0.004523226525634527,-0.003189004259184003,0.004875345155596733,-0.002511434257030487,-0.003136568469926715,-0.0028290781192481518,-0.0014829987194389105,0.00013389516971074045,0.003948509693145752,0.0026146313175559044,-0.00425600353628397,0.0036238471511751413,0.0035390190314501524,0.002275848528370261,0.0011363769881427288,0.0010595667408779263,0.0009819664992392063,-0.0015647559193894267,-0.002460307674482465,-9.593773029337171e-07,-0.00014601102157030255,-0.00025097568868659437,2.0257202777429484e-05,0.0006135363364592195,0.003199307480826974,0.004770572762936354,-0.0022028156090527773
primary,1,12,0.001,0.000992629116446613,0.0001361840113531798,0.003560913261026144,0.007728192489594221,0.012251334264874458,0.01496855542063713,0.006134044378995895,-0.0055765616707503796,-0.020044250413775444,-0.009581449441611767,-0.008261751383543015,-0.007967820391058922,-0.007967900484800339,-0.007324939128011465,-0.0038309248629957438,0.005197959020733833,0.007727483287453651,-0.006400028709322214,-0.002877087565138936,0.00412850733846426,0.007942005060613155,0.006752300076186657,0.003808701643720269,0.014794055372476578,0.010150173678994179,0.0035499853547662497,0.003235036041587591,-1.144110137829557e-05,-0.0008893430349417031,-0.001802114536985755,-0.004027131479233503,-0.004337796941399574,-0.009711232036352158
primary,2,28,0.001,0.0009561446219345453,0.003412028541788459,-0.0002910650218836963,-0.015011560171842575,-0.02065213955938816,-0.010021386668086052,0.01779285818338394,0.0001593419729033485,-0.010901335626840591,-0.007442635018378496,-0.004947854205965996,-0.006501428317278624,-0.010387076996266842,-0.010445109568536282,0.011674787849187851,0.01800425536930561,0.02164485678076744,-0.0074959187768399715,-0.00893964059650898,-0.0036991520319133997,0.0057507045567035675,0.01724359020590782,0.017631519585847855,0.03509000688791275,0.03490633890032768,0.024474844336509705,0.024543147534132004,0.01867789402604103,0.004335594829171896,-0.0068835304118692875,-0.028252771124243736,-0.029598437249660492,0.0024248731788247824
primary,3,18,0.001,0.00098245592213661,0.014800799079239368,0.0030814127530902624,0.0005128547782078385,0.01088873203843832,0.025110259652137756,0.03279682993888855,0.021525520831346512,0.01686292327940464,0.01695050671696663,-0.0009889202192425728,-0.016021620482206345,-0.019814832136034966,-0.01633203960955143,-0.016295982524752617,0.002155465539544821,0.0022145542316138744,-2.6400244678370655e-05,-0.003346844110637903,-0.007847937755286694,-0.00694110244512558,-0.003568407613784075,-0.00720340246334672,0.004798185080289841,-0.006316947750747204,0.023795073851943016,0.022871937602758408,0.021877553313970566,0.02385012060403824,0.022539420053362846,-0.01100655272603035,-0.021784262731671333,-0.004298820625990629
primary,4,17,0.001,0.0009844486647586723,-0.020998936146497726,-0.021517250686883926,-0.015465954318642616,-0.014659707434475422,-0.014183013699948788,0.004455010872334242,0.0016540655633434653,0.008583533577620983,0.011566045694053173,0.0027218994218856096,-0.00013246393064036965,0.0012048069620504975,-0.0003921239695046097,-0.008644212037324905,-0.007514155935496092,-0.011839550919830799,-0.029601918533444405,-0.03027155250310898,-0.02508365921676159,-0.010149861685931683,0.006679220590740442,0.00935247354209423,0.01701970212161541,0.006699970457702875,0.012363839894533157,0.02347121201455593,0.03248530626296997,0.02724609151482582,0.021619142964482307,0.00804542563855648,-0.008250338956713676,0.006007889285683632
shadow,0,58,0.001,0.0008144951148861742,-0.025952257215976715,-0.019192663952708244,-0.007278302684426308,-0.009554236195981503,-0.016882872208952904,0.00020071417384315282,0.008855869993567467,0.032373443245887756,0.024000972509384155,0.008305077441036701,-0.003826419124379754,-0.005871295928955078,-0.00925177801400423,-0.03888750448822975,0.004095015116035938,0.023945214226841927,0.01428432296961546,0.02153627760708332,0.03547851741313934,0.05057946592569351,0.049429602921009064,-0.03939199447631836,-0.05129621922969818,0.030656887218356133,0.0067282188683748245,0.010160642676055431,0.017175620421767235,0.017988359555602074,0.008378810249269009,0.009147671982645988,0.004653564654290676,-0.028301026672124863
shadow,1,38,0.001,0.0009187246438772938,-0.00811275839805603,-0.009897957555949688,-0.00933107640594244,-0.0017175645334646106,0.010295850224792957,0.02156052179634571,0.010110410861670971,-0.006956275552511215,0.02282625064253807,0.02037188783288002,0.022426215931773186,0.025874745100736618,0.01668596640229225,0.008798323571681976,-0.014035696163773537,-0.011027306318283081,0.006971432361751795,0.012257528491318226,0.01618463173508644,0.010440441779792309,-0.006575392559170723,-0.01422030944377184,0.018274113535881042,0.0500589944422245,-0.013928348198533058,-0.029723986983299255,-0.04994307458400726,-0.06211903691291809,-0.06057645007967949,-0.014509173110127449,0.057525284588336945,0.06958944350481033
shadow,2,42,0.0001,9.0084390595111e-05,-0.0029379178304225206,-0.002129560336470604,-0.0008166143670678139,0.0009383809519931674,0.0019952491857111454,0.0008479313110001385,-0.0003798955585807562,-0.002054344629868865,-0.001271385932341218,-0.001545858453027904,-0.0010507081169635057,-0.000823768088594079,-0.0011198677821084857,-0.0018032302614301443,-0.003513111500069499,-0.004111808724701405,0.00043614671449176967,-0.0008575668325647712,-0.0018224271479994059,-0.001592288725078106,-0.00043875203118659556,0.0020172945223748684,0.0027436239179223776,-9.059257718035951e-05,0.001778065343387425,0.0033960083965212107,0.00437009846791625,0.0037032258696854115,0.0020440577063709497,0.001500896760262549,0.003158001461997628,-0.0028848613146692514
shadow,3,117,0.0001,3.818985058533969e-05,-0.005924086552113295,-0.009033811278641224,-0.008621811866760254,-0.004679990466684103,-0.0009005196625366807,-0.0019167744321748614,0.0001717245322652161,0.001782112754881382,-0.006848867051303387,-0.0054171402007341385,-0.004365089815109968,-0.002814725274220109,-0.0008600014843977988,0.0008700931794010103,0.010384181514382362,-0.0036042716819792986,-0.002632091986015439,-0.007931043393909931,-0.010723154060542583,-0.006590069271624088,0.0009211528231389821,0.004209479317069054,0.001677925232797861,-0.0017303219065070152,0.006636881735175848,0.004472054541110992,0.002415330847725272,0.0018947733333334327,0.0035395247396081686,0.007760818116366863,0.006337672472000122,0.0012674671597778797
shadow,4,17,0.001,0.0009844486647586723,0.025705894455313683,0.021465180441737175,0.006457142066210508,-0.0022850744426250458,-0.0012298010988160968,0.004037453327327967,-0.0031649593729525805,0.007217249367386103,0.00846395455300808,0.0025801353622227907,-0.0030004314612597227,-0.004311449825763702,-0.008304831571877003,-0.013962780125439167,-0.003625499550253153,-0.002886239904910326,-0.005555704701691866,-0.012606551870703697,-0.012535915710031986,-0.0030851152259856462,0.014248826541006565,0.029330981895327568,0.016598954796791077,0.004679804667830467,0.050955213606357574,0.048352546989917755,0.03686009347438812,0.02167256735265255,0.015469592995941639,0.016006067395210266,0.012359132058918476,0.003597426461055875
