scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,18,126,0.00098245592213661,0.5260250530820904,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H304_run/checkpoints/primary_k0_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,1,0.0001,1.0000000000000002e-06,2,12,9.99938933078422e-05,0.5336568143440014,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H304_run/checkpoints/primary_k1_lr1e-04_seed101.pt,0733bd612917a8b8,101
primary,2,0.001,1e-05,51,357,0.000855017856687341,0.4176689388751985,81,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H304_run/checkpoints/primary_k2_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,3,0.001,1e-05,15,105,0.00098807879715968,0.4721058385372161,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H304_run/checkpoints/primary_k3_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,4,0.001,1e-05,24,168,0.0009680447952607845,0.4521905212402344,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H304_run/checkpoints/primary_k4_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,0,0.001,1e-05,63,441,0.0007832312720368048,0.4697271726203687,93,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H304_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,1,0.001,1e-05,15,105,0.00098807879715968,0.4615567195415497,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H304_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,2,0.001,1e-05,6,42,0.0009984740801978985,0.5017996444702149,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H304_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,3,0.001,1e-05,49,343,0.0008658394705735987,0.417156665686405,79,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H304_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,4,0.001,1e-05,21,147,0.0009757729755661011,0.41845826053619384,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H304_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,0733bd612917a8b8,101
