scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,63,441,7.832312720368048e-05,2.747406699440696,93,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T224_run/checkpoints/primary_k0_lr1e-04_seed101.pt,02690a0b71d4477f,101
primary,1,0.001,1e-05,39,234,0.0009144048842659081,3.3482171260949336,69,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T224_run/checkpoints/primary_k1_lr1e-03_seed101.pt,02690a0b71d4477f,101
primary,2,0.001,1e-05,30,210,0.0009495236500015047,2.896289110183716,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T224_run/checkpoints/primary_k2_lr1e-03_seed101.pt,02690a0b71d4477f,101
primary,3,0.001,1e-05,16,112,0.00098632311059685,2.382845163345337,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T224_run/checkpoints/primary_k3_lr1e-03_seed101.pt,02690a0b71d4477f,101
primary,4,0.001,1e-05,115,805,0.0003970190955087116,2.4523980617523193,145,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T224_run/checkpoints/primary_k4_lr1e-03_seed101.pt,02690a0b71d4477f,101
shadow,0,0.001,1e-05,60,420,0.0008022080115363127,2.380098747484612,90,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T224_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,02690a0b71d4477f,101
shadow,1,0.0001,1.0000000000000002e-06,60,420,8.022080115363127e-05,2.923609733581543,90,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T224_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,02690a0b71d4477f,101
shadow,2,0.001,1e-05,31,217,0.0009460482294732421,2.6572325229644775,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T224_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,02690a0b71d4477f,101
shadow,3,0.01,0.0001,5,35,0.009990232305719944,3.5100534612482246,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T224_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,02690a0b71d4477f,101
shadow,4,0.001,1e-05,53,371,0.0008438508174347009,2.9018465280532837,83,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T224_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,02690a0b71d4477f,101
