scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,18,126,0.00098245592213661,0.3987425890835849,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H347_run/checkpoints/primary_k0_lr1e-03_seed101.pt,d46c30892ffb4f27,101,7bc1c4b84e70ab064fade32a2acb33fd380d141f0ca524b8a3325a9f3109107c,HYDRO_ONLY35
primary,1,0.001,1e-05,36,216,0.0009270568813552756,0.4830412142204516,66,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H347_run/checkpoints/primary_k1_lr1e-03_seed101.pt,d46c30892ffb4f27,101,7bc1c4b84e70ab064fade32a2acb33fd380d141f0ca524b8a3325a9f3109107c,HYDRO_ONLY35
primary,2,0.0001,1.0000000000000002e-06,152,1064,1.495274826072216e-05,0.35530224442481995,182,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H347_run/checkpoints/primary_k2_lr1e-04_seed101.pt,d46c30892ffb4f27,101,7bc1c4b84e70ab064fade32a2acb33fd380d141f0ca524b8a3325a9f3109107c,HYDRO_ONLY35
primary,3,0.001,1e-05,24,168,0.0009680447952607845,0.4812680780887604,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H347_run/checkpoints/primary_k3_lr1e-03_seed101.pt,d46c30892ffb4f27,101,7bc1c4b84e70ab064fade32a2acb33fd380d141f0ca524b8a3325a9f3109107c,HYDRO_ONLY35
primary,4,0.0001,1.0000000000000002e-06,34,238,9.349725996469047e-05,0.4306240677833557,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H347_run/checkpoints/primary_k4_lr1e-04_seed101.pt,d46c30892ffb4f27,101,7bc1c4b84e70ab064fade32a2acb33fd380d141f0ca524b8a3325a9f3109107c,HYDRO_ONLY35
shadow,0,0.0001,1.0000000000000002e-06,129,903,2.9423925067528905e-05,0.3612568306200432,159,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H347_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,d46c30892ffb4f27,101,7bc1c4b84e70ab064fade32a2acb33fd380d141f0ca524b8a3325a9f3109107c,HYDRO_ONLY35
shadow,1,0.0001,1.0000000000000002e-06,36,252,9.270568813552756e-05,0.43209153413772583,66,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H347_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,d46c30892ffb4f27,101,7bc1c4b84e70ab064fade32a2acb33fd380d141f0ca524b8a3325a9f3109107c,HYDRO_ONLY35
shadow,2,0.001,1e-05,24,168,0.0009680447952607845,0.34513866901397705,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H347_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,d46c30892ffb4f27,101,7bc1c4b84e70ab064fade32a2acb33fd380d141f0ca524b8a3325a9f3109107c,HYDRO_ONLY35
shadow,3,0.01,0.0001,21,147,0.009757729755661011,0.4879839637062766,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H347_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,d46c30892ffb4f27,101,7bc1c4b84e70ab064fade32a2acb33fd380d141f0ca524b8a3325a9f3109107c,HYDRO_ONLY35
shadow,4,0.0001,1.0000000000000002e-06,34,238,9.349725996469047e-05,0.39355623722076416,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H347_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,d46c30892ffb4f27,101,7bc1c4b84e70ab064fade32a2acb33fd380d141f0ca524b8a3325a9f3109107c,HYDRO_ONLY35
