annotation,topology,rep1,rep2,scheme,did,ci95_lo,ci95_hi,note
BASE,D,currab_paired,currab_unpaired,primary,-0.06972812134542583,-0.3426999816188106,0.1901063342153289,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
BASE,D,currab_paired,currab_unpaired,shadow,0.03439785521707413,-0.2192156326623611,0.29373649432335364,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,ablingua,primary,0.20722730660144192,-0.0640181682727955,0.44862182758472574,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,ablingua,shadow,0.2354751634009091,-0.10362497671150865,0.5684820834501289,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,ablang2_paired,primary,0.2822916713761694,-0.06731177730324832,0.6485245946012896,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,ablang2_paired,shadow,0.17172698032708816,-0.19956136161898388,0.5284490738385986,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,ablang2_unpaired,primary,0.09402800195011096,-0.2413409533324064,0.4503477602829168,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,ablang2_unpaired,shadow,0.10846870328173225,-0.1895636005166137,0.42549848556518555,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,ablang1,primary,0.3141017489963107,-0.058163115418987596,0.68593136763867,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,ablang1,shadow,0.11338038503387828,-0.16604148017035592,0.4216864126699938,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,esm1b,primary,0.26907567624692563,-0.04301341492452739,0.5823295534392934,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,esm1b,shadow,0.3671181525713132,-0.013737782725581406,0.7699278666649334,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,esm2,primary,0.08952430442527488,-0.19117017439853998,0.3755645057301461,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,esm2,shadow,0.49005378911524633,0.1598549613246212,0.8507020243891958,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,esmc600m,primary,0.19151487468201436,-0.11300949932616434,0.5058132159857102,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,esmc600m,shadow,0.195158310878424,-0.07593876874005354,0.47191222273273215,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,currab_paired,primary,0.19800511112919555,-0.13106000158521866,0.5431452174245572,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,currab_paired,shadow,0.3162266766583478,0.03429057156598126,0.5961548840558085,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,currab_unpaired,primary,0.1861172664312669,-0.10873258143295476,0.47137908758940456,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,scratch,currab_unpaired,shadow,0.22496374153796542,-0.027175831500394845,0.48797757537276654,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,ablang2_paired,primary,0.07506436477472749,-0.24082444391132876,0.4249219258626298,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,ablang2_paired,shadow,-0.06374818307382094,-0.4151219008881369,0.31237072944641076,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,ablang2_unpaired,primary,-0.11319930465133098,-0.4041241857740614,0.19794821032771337,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,ablang2_unpaired,shadow,-0.12700646011917685,-0.4307958002443666,0.16923425639117196,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,ablang1,primary,0.10687444239486878,-0.24290812927999614,0.45743911884449134,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,ablang1,shadow,-0.12209477836703081,-0.43137233168990524,0.16620061191511715,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,esm1b,primary,0.0618483696454837,-0.1703686355072775,0.30121106100671063,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,esm1b,shadow,0.1316429891704041,-0.196182918548584,0.44305766541280833,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,esm2,primary,-0.11770300217616705,-0.3703820310992959,0.14392750586992412,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,esm2,shadow,0.25457862571433726,-0.14556768558643493,0.6401096126179636,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,esmc600m,primary,-0.015712431919427564,-0.28705360918869205,0.2604095252943626,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,esmc600m,shadow,-0.0403168525224851,-0.29753201155014997,0.22767578643045303,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,currab_paired,primary,-0.009222195472246378,-0.259040583504571,0.2660531444314083,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,currab_paired,shadow,0.0807515132574387,-0.21622513606224542,0.37771026352305465,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,currab_unpaired,primary,-0.021110040170175058,-0.23134980142852407,0.18600082397460938,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablingua,currab_unpaired,shadow,-0.010511421862943673,-0.31263260547025695,0.2910388981854472,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,ablang2_unpaired,primary,-0.18826366942605846,-0.4971933600343303,0.10935223073135182,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,ablang2_unpaired,shadow,-0.0632582770453559,-0.41211684486012395,0.29826072586907254,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,ablang1,primary,0.0318100776201413,-0.3316165029266734,0.3655172283266796,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,ablang1,shadow,-0.058346595293209874,-0.3655933709792149,0.2446943930637689,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,esm1b,primary,-0.013215995129243784,-0.36380524223233435,0.3482298615538045,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,esm1b,shadow,0.19539117224422503,-0.17956690493925118,0.579287978749216,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,esm2,primary,-0.19276736695089453,-0.4939856476253934,0.10442334398811229,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,esm2,shadow,0.31832680878815817,-0.04634323532198691,0.7090066397631608,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,esmc600m,primary,-0.09077679669415505,-0.4349289134696676,0.2391075987874726,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,esmc600m,shadow,0.023431330551335842,-0.2999519230406961,0.33750789312668755,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,currab_paired,primary,-0.08428656024697387,-0.45222540078339757,0.28800554864200517,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,currab_paired,shadow,0.14449969633125964,-0.18367695396329148,0.48340254654119036,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,currab_unpaired,primary,-0.09617440494490254,-0.44388002819485134,0.23743050657672624,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_paired,currab_unpaired,shadow,0.05323676121087726,-0.3017430888281927,0.40812772468284314,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,ablang1,primary,0.22007374704619975,-0.09575753800662956,0.5289499441782628,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,ablang1,shadow,0.004911681752146026,-0.2954056857544699,0.3044203558085876,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,esm1b,primary,0.17504767429681467,-0.16837488339271078,0.5204640794683385,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,esm1b,shadow,0.25864944928958095,-0.08414594862196184,0.5987244382316673,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,esm2,primary,-0.0045036975248360775,-0.3006249386587262,0.2934845053119422,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,esm2,shadow,0.3815850858335141,0.05523945255044066,0.7477630803614487,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,esmc600m,primary,0.09748687273190342,-0.19707662441112364,0.38800007384500385,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,esmc600m,shadow,0.08668960759669174,-0.18372683701691817,0.3688693835411541,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,currab_paired,primary,0.10397710917908459,-0.2077767042466153,0.43006590384024124,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,currab_paired,shadow,0.20775797337661556,-0.05842770823725943,0.4736357241501039,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,currab_unpaired,primary,0.09208926448115591,-0.21752503359759295,0.395578223687631,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang2_unpaired,currab_unpaired,shadow,0.11649503825623317,-0.17524264064835923,0.41349340544806534,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang1,esm1b,primary,-0.04502607274938508,-0.43966181131056775,0.35333298518333894,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang1,esm1b,shadow,0.2537377675374349,-0.08852544713903356,0.6118749494905823,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang1,esm2,primary,-0.22457744457103584,-0.5584923043663119,0.12214435235953602,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang1,esm2,shadow,0.37667340408136807,0.039072905057742316,0.7286650981432125,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang1,esmc600m,primary,-0.12258687431429635,-0.4364450425277522,0.2010467429219937,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang1,esmc600m,shadow,0.08177792584454571,-0.1916451077402374,0.3653965184718001,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang1,currab_paired,primary,-0.11609663786711516,-0.47704902813758376,0.2712802474881394,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang1,currab_paired,shadow,0.20284629162446952,-0.09150413701563705,0.49541593893074687,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang1,currab_unpaired,primary,-0.12798448256504383,-0.47646788667749473,0.23677763173609576,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,ablang1,currab_unpaired,shadow,0.11158335650408714,-0.14021071210319613,0.37539734428311544,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm1b,esm2,primary,-0.17955137182165076,-0.4508883841243791,0.08880666273611562,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm1b,esm2,shadow,0.12293563654393316,-0.25866533149907645,0.4972985473679907,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm1b,esmc600m,primary,-0.07756080156491127,-0.42342040685959803,0.26868526670667775,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm1b,esmc600m,shadow,-0.17195984169288916,-0.4587576059647548,0.10271689273692931,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm1b,currab_paired,primary,-0.07107056511773008,-0.3550346951425812,0.2372763869203167,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm1b,currab_paired,shadow,-0.050891475912965375,-0.3707509358723958,0.2857904799190567,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm1b,currab_unpaired,primary,-0.08295840981565876,-0.33922438386045856,0.1715388892609395,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm1b,currab_unpaired,shadow,-0.14215441103334775,-0.4875091635150674,0.1961634064898078,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm2,esmc600m,primary,0.1019905702567395,-0.17860469229427386,0.37075624642548727,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm2,esmc600m,shadow,-0.29489547823682233,-0.633148505952623,0.0382386337091889,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm2,currab_paired,primary,0.10848080670392067,-0.176412567091577,0.4125594975035866,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm2,currab_paired,shadow,-0.17382711245689855,-0.516595423663104,0.1585222055882583,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm2,currab_unpaired,primary,0.09659296200599199,-0.17347709573345418,0.36626187960306766,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esm2,currab_unpaired,shadow,-0.26509004757728094,-0.6170852761209745,0.06823546327190622,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esmc600m,currab_paired,primary,0.006490236447181187,-0.3119816014796128,0.32362398983519736,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esmc600m,currab_paired,shadow,0.1210683657799238,-0.13655295784090773,0.3831375216260368,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esmc600m,currab_unpaired,primary,-0.005397608250747492,-0.290205857783188,0.29739745516835897,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,esmc600m,currab_unpaired,shadow,0.029805430659541422,-0.21745407787370094,0.2762361043765217,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,currab_paired,currab_unpaired,primary,-0.01188784469792868,-0.22718291047178665,0.20225877702971995,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B1,currab_paired,currab_unpaired,shadow,-0.09126293512038239,-0.3347122039323971,0.14587234332237706,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,ablingua,primary,-0.017525802423924576,-0.3314453077904972,0.276330337995364,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,ablingua,shadow,0.09325583187150371,-0.20875812106662323,0.39062206480238143,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,ablang2_paired,primary,-0.024039562837577248,-0.28442246060312537,0.24347129692266006,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,ablang2_paired,shadow,0.15033597122003997,-0.1882117259649583,0.4818584277306068,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,ablang2_unpaired,primary,0.02257144598313324,-0.3102256215648887,0.35278095669216586,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,ablang2_unpaired,shadow,-0.1463492122697242,-0.460358190536499,0.1580327687440094,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,ablang1,primary,0.1304387222101659,-0.2050394199512623,0.4416524004053185,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,ablang1,shadow,0.057490690254870754,-0.2252428455117308,0.34018426118073614,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,esm1b,primary,-0.03754707618995945,-0.3326668091762213,0.25747679839899507,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,esm1b,shadow,0.27177568129551266,-0.04985724731727882,0.593938863424607,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,esm2,primary,-0.17441525871371044,-0.46110435768410013,0.08366874059041339,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,esm2,shadow,0.28809589809841574,-0.012049415965139124,0.6060207072599431,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,esmc600m,primary,0.04232985885054977,-0.2734591660676179,0.35630312613499016,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,esmc600m,shadow,-0.03291165387188947,-0.3283381968368719,0.262875810081576,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,currab_paired,primary,-0.04220609311704287,-0.3442048743919091,0.22746991757993343,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,currab_paired,shadow,0.17097254152651187,-0.12235244880487889,0.45598394134898246,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,currab_unpaired,primary,-0.004800349106023341,-0.25067739604431905,0.24101790793148078,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,scratch,currab_unpaired,shadow,-0.0006270938449435326,-0.29941499321549025,0.28884150246043266,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,ablang2_paired,primary,-0.006513760413652672,-0.2840223082789669,0.28969070881973075,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,ablang2_paired,shadow,0.05708013934853627,-0.25318140983581555,0.34934957822163876,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,ablang2_unpaired,primary,0.04009724840705782,-0.24467364947001133,0.3334790206249847,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,ablang2_unpaired,shadow,-0.2396050441412279,-0.5177173596841319,0.025395750705106294,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,ablang1,primary,0.14796452463409046,-0.17445480794082457,0.4934568546436452,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,ablang1,shadow,-0.03576514161663295,-0.28716779638219764,0.2147712424949362,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,esm1b,primary,-0.02002127376603487,-0.296894093501715,0.26594299387048786,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,esm1b,shadow,0.17851984942400892,-0.10303399945482804,0.44882291864465773,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,esm2,primary,-0.15688945628978587,-0.44869528405460307,0.13003596906308776,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,esm2,shadow,0.19484006622691205,-0.15663877239933738,0.557461723280541,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,esmc600m,primary,0.059855661274474344,-0.22979555718692732,0.354505155704639,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,esmc600m,shadow,-0.12616748574339318,-0.36946528752644864,0.12683133490291626,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,currab_paired,primary,-0.024680290693118292,-0.2858277397391237,0.2461748611779857,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,currab_paired,shadow,0.07771670965500815,-0.20788401026784642,0.3623521975529045,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,currab_unpaired,primary,0.012725453317901234,-0.22494881241409867,0.26541335494429974,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablingua,currab_unpaired,shadow,-0.09388292571644724,-0.37924197455983105,0.1718537819238356,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,ablang2_unpaired,primary,0.04661100882071049,-0.26839459619404327,0.3329595471605843,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,ablang2_unpaired,shadow,-0.2966851834897642,-0.6532046488773675,0.03263962180526148,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,ablang1,primary,0.15447828504774314,-0.1383106702639732,0.4370305026019062,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,ablang1,shadow,-0.09284528096516922,-0.3751880186575429,0.18700760205586714,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,esm1b,primary,-0.013507513352382199,-0.29964049068498017,0.2575711462232802,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,esm1b,shadow,0.12143971007547265,-0.20316986331233272,0.45703391616727074,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,esm2,primary,-0.1503756958761332,-0.44962458080715595,0.1368360849074376,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,esm2,shadow,0.13775992687837577,-0.2311776579162222,0.5291525699474195,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,esmc600m,primary,0.06636942168812701,-0.22966667045781633,0.3425053808424206,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,esmc600m,shadow,-0.18324762509192946,-0.5059735410007429,0.14206729818273453,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,currab_paired,primary,-0.01816653027946562,-0.2908325954719824,0.24972541067335302,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,currab_paired,shadow,0.02063657030647188,-0.3617943151497547,0.3857182950149345,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,currab_unpaired,primary,0.019239213731553906,-0.20931709254229505,0.24243601457572236,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_paired,currab_unpaired,shadow,-0.15096306506498353,-0.47420399512773664,0.17774356441733266,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,ablang1,primary,0.10786727622703265,-0.22322524624106332,0.46880847671885534,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,ablang1,shadow,0.20383990252459494,-0.07735453535009314,0.4746391684920699,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,esm1b,primary,-0.06011852217309269,-0.40484435057934404,0.30858510453023996,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,esm1b,shadow,0.4181248935652368,0.1152000003390842,0.7455740852120479,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,esm2,primary,-0.1969867046968437,-0.5685475561353895,0.1683576577975424,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,esm2,shadow,0.43444511036813993,0.09565239953406071,0.8014723901395444,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,esmc600m,primary,0.019758412867416527,-0.3326451790185622,0.37863513039953856,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,esmc600m,shadow,0.11343755839783473,-0.14110792772269543,0.38628387804384573,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,currab_paired,primary,-0.06477753910017611,-0.41119606877550663,0.28386016657322977,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,currab_paired,shadow,0.31732175379623606,0.02921971568354863,0.6184051819789557,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,currab_unpaired,primary,-0.027371795089156582,-0.2951963842650992,0.2682915299027053,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang2_unpaired,currab_unpaired,shadow,0.14572211842478067,-0.1267560882332883,0.43588284916347925,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang1,esm1b,primary,-0.16798579840012534,-0.5396811449969255,0.21754375622596223,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang1,esm1b,shadow,0.2142849910406419,-0.06590798990226086,0.500126511962325,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang1,esm2,primary,-0.30485398092387633,-0.6684552286878043,0.06852178455870786,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang1,esm2,shadow,0.230605207843545,-0.06404227209679883,0.5450983053372227,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang1,esmc600m,primary,-0.08810886335961612,-0.38877965844707724,0.22210466714552876,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang1,esmc600m,shadow,-0.09040234412676022,-0.3383822511743616,0.17233809836116812,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang1,currab_paired,primary,-0.17264481532720877,-0.47061160111132966,0.13020797599980832,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang1,currab_paired,shadow,0.11348185127164111,-0.18760578838395484,0.40377120265254257,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang1,currab_unpaired,primary,-0.13523907131618923,-0.43137543407487283,0.16846116501608005,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,ablang1,currab_unpaired,shadow,-0.05811778409981429,-0.32046260657133874,0.20257743435141473,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,esm1b,esm2,primary,-0.13686818252375102,-0.4252259584120763,0.14728321381557125,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,esm1b,esm2,shadow,0.01632021680290312,-0.3348543461458183,0.37478054011309575,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,esm1b,esmc600m,primary,0.07987693504050922,-0.26049644270060973,0.4352112699438023,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,esm1b,esmc600m,shadow,-0.3046873351674021,-0.5811534410641518,-0.025226956237981386,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,esm1b,currab_paired,primary,-0.004659016927083421,-0.28403295293266395,0.28480280887933423,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
IMGT,B2,esm1b,currab_paired,shadow,-0.10080313976900077,-0.42175969724301937,0.22729568893526783,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
