scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.43712424327220234,0.5901812640103427
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.4245022620473589,0.5773757009795217
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.437571576663426,0.5650767124060428
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.39043352593268665,0.5555840116558652
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.41622309173856464,0.5494899749755859
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.4093137319598879,0.5449185804887251
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3814778184252126,0.5415960080695875
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.38198530331387054,0.5382773370453806
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.39612244654979023,0.5355626019564542
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.37359472483928713,0.5338639057043827
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.3861641670976366,0.5318486184784861
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.3585507932252118,0.5304573521469579
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.4581028435911451,0.5295744231252959
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3679183620427336,0.5289921616062974
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.3812688429440771,0.5278841365467418
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3723478226789406,0.5269068804654208
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5703509535108294,0.5261012568618312
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.36839384292917593,0.5255221453579989
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.3895180661763464,0.5250670115152994
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.8136699220963887,0.5247564315795898
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.3618404065325324,0.5245107303966176
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5155646290097918,0.5242847673820726
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3604341559112072,0.5240285179831765
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.4031806801046644,0.5237906484892874
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.3758192051734243,0.5234692891438802
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.36697487213781904,0.523132815505519
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4060290264231818,0.5229033267859257
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3840809294155666,0.5225861289284446
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.38508129332746777,0.5222138491543856
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.3888072392770222,0.5218888774062648
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.3710344811635358,0.5215763034242572
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.35864998240556034,0.5215277527317856
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.48280506900378634,0.5215832681366892
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.39790267603737967,0.5216089884440104
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.35918577015399933,0.5214682781335079
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.349096417427063,0.5213767831975763
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.33959355432801075,0.5210493261163885
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.41767692991665434,0.5208226984197443
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.40122040680476595,0.5205103556315104
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.3859893296446119,0.5202080408732096
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.3580099352236305,0.5199312152284564
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.4175554897103991,0.5195929209391276
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.3645856093083109,0.5194340330181699
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.5866037607192993,0.5192872827703302
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.4524304143020085,0.519081838203199
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.3593693109495299,0.5189181530114376
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.36324244318529963,0.518849921948982
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.36509651797158377,0.5187895225756096
