scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.45732265285083223,0.6263295086947355
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.47247802359717234,0.6117310668482925
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.48678294249943327,0.5995677890199603
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.44314551779202055,0.5891965808290424
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.4199422981057848,0.5789685971809156
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.41183143854141235,0.5696852134935784
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3984236355338778,0.5631744211370294
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.386504548335714,0.5566027670195608
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3899747133255005,0.5526629072247129
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.384665632886546,0.5488181547685103
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.43097194177763803,0.5451848290183328
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.38355658629110884,0.5416407440647935
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.4926659549985613,0.5387375860503225
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.39346738159656525,0.537061460090406
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.3852502703666687,0.5351107337258079
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.38025094834821566,0.5337830745812618
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5709722510405949,0.5325492223103842
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.37655799090862274,0.5320255395137903
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.42298821040562223,0.5315754341356682
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.756574673312051,0.5318241986361417
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.3801333966174362,0.532206390843247
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5458387604781559,0.532462553544478
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.38245712848064223,0.5324606750950669
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.3963238575628826,0.5324441447402491
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.4071773375783648,0.5323514938354492
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.380745672753879,0.5316153728600704
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.39567433084760395,0.5308963313247218
