scheme,fold,best_epoch,selected_initial_lr,lr_at_best_epoch,w_h0_b0,w_h0_b1,w_h0_b2,w_h0_b3,w_h0_b4,w_h0_b5,w_h0_b6,w_h0_b7,w_h1_b0,w_h1_b1,w_h1_b2,w_h1_b3,w_h1_b4,w_h1_b5,w_h1_b6,w_h1_b7,w_h2_b0,w_h2_b1,w_h2_b2,w_h2_b3,w_h2_b4,w_h2_b5,w_h2_b6,w_h2_b7,w_h3_b0,w_h3_b1,w_h3_b2,w_h3_b3,w_h3_b4,w_h3_b5,w_h3_b6,w_h3_b7
primary,0,39,0.0001,9.14404884265908e-05,0.005335074383765459,0.004371786955744028,0.0031431179959326982,0.002115085022523999,0.0015414354857057333,0.0005725944647565484,-0.0017605713801458478,-0.0008060723775997758,-0.0032362749334424734,-0.0018065294716507196,0.0008080697734840214,0.0028094269800931215,0.00382282305508852,0.004263126756995916,0.004069689195603132,-0.0003010259533766657,-0.0010604694252833724,0.0013493155129253864,0.0033109309151768684,0.003247190034016967,0.002315632998943329,0.0030084322206676006,0.0021609601099044085,0.0055732144974172115,0.0026238192804157734,0.0027499478310346603,0.004759225528687239,0.006973015144467354,0.008020464330911636,0.010355282574892044,0.00936407595872879,0.004146624356508255
primary,1,7,0.001,0.0009978031724785245,0.006619340740144253,0.01424320600926876,0.013943275436758995,0.008087631314992905,0.002935837022960186,0.004508096259087324,0.008456451818346977,0.0015502404421567917,-0.005093779880553484,-0.00609264662489295,-0.004726103041321039,-0.002550354227423668,-0.0020836128387600183,-0.003733414690941572,-0.0026481349486857653,0.005549038294702768,-0.0032020360231399536,-0.0028347682673484087,-0.0022827419452369213,-0.00367832463234663,-0.0025294048245996237,0.0006940902094356716,0.0015102298930287361,0.0003977538726758212,0.006294785533100367,0.008830473758280277,0.003808471839874983,-0.0031915807630866766,-0.006562226917594671,-0.0050718034617602825,-0.0032580529805272818,-0.0032323747873306274
primary,2,26,0.0001,9.623203685930869e-05,0.001732366275973618,0.0034480085596442223,0.004389141220599413,0.0037394920364022255,0.002297390019521117,0.0007287883781827986,5.605137994280085e-05,0.0006423224112950265,0.002070343354716897,0.0016398580046370625,0.0016239599790424109,0.0010200596880167723,0.0006009017815813422,0.001186434063129127,0.0028829656075686216,0.0015300872037187219,-0.0016904422082006931,-0.0021405902225524187,-0.0013459058245643973,0.0006634152960032225,0.0016881168121472,0.0016282314900308847,-0.0008896983927115798,-0.004498568829149008,0.00033801127574406564,0.001047142199240625,0.0022421982139348984,0.003469579853117466,0.004369781818240881,0.0039716665633022785,0.001961344853043556,-0.0004926891997456551
primary,3,18,0.0001,9.824559221366101e-05,0.0033922228030860424,0.0032233993988484144,0.002502573188394308,0.0018094246042892337,0.001286984421312809,0.0003860405122395605,0.00028873980045318604,-0.00044658759725280106,0.0031244857236742973,0.0033174713607877493,0.002944886451587081,0.0021095320116728544,0.0015201380010694265,0.0033012256026268005,0.0033739591017365456,0.0004382548504509032,-0.0005252762348391116,-0.0009217337938025594,-0.0005527065368369222,0.00033016715315170586,0.0009227890986949205,0.0014204152394086123,0.0009607001557014883,-0.00012488132051657885,0.0002634992706589401,7.305491453735158e-05,3.435692997300066e-05,0.00033629024983383715,0.0008208954823203385,0.000487569224787876,0.002482881536707282,0.0035940485540777445
primary,4,69,0.0001,7.43468068680349e-05,0.004411475732922554,0.004072763957083225,0.0027880785055458546,0.0016300183488056064,0.0006081879255361855,-1.7479545931564644e-05,0.0016100916545838118,0.0017331279814243317,0.006362335756421089,0.007378866430372,0.00914854183793068,0.00999979954212904,0.009385159239172935,0.006798215210437775,0.0037522020284086466,0.0009742782567627728,0.002492080442607403,0.003849620232358575,0.005931327119469643,0.008450133726000786,0.009150000289082527,0.006069845985621214,0.003161756554618478,0.004907436668872833,-0.0029482536483556032,-0.0038169340696185827,-0.003475562669336796,-0.0018229431007057428,-0.0002441991528030485,0.00401550205424428,0.009524064138531685,0.0042391009628772736
shadow,0,14,0.001,0.0009897152912577741,0.00035721558379009366,0.0025905040092766285,0.0045066396705806255,0.005816284101456404,0.008177638985216618,0.009701956063508987,0.008288703858852386,-0.0088278129696846,0.004552560392767191,0.007924787700176239,0.007015515584498644,0.006169595755636692,0.005331434775143862,-0.004878095351159573,0.013112342916429043,0.017769645899534225,-0.014396975748240948,-0.014641699381172657,-0.012066361494362354,-0.007153762970119715,0.0024316939525306225,0.022286303341388702,0.017196141183376312,0.006699403282254934,-0.00924696959555149,-0.013191323727369308,-0.017605846747756004,-0.016827967017889023,-0.009331624023616314,-0.0181258674710989,-0.022182436659932137,-0.0192165058106184
shadow,1,26,0.0001,9.623203685930869e-05,0.0014239309821277857,0.001525240484625101,0.0009156787418760359,0.00048153160605579615,0.00042463166755624115,-0.000527414376847446,-0.0019613392651081085,-0.0027727282140403986,0.0007931224536150694,0.001902845804579556,0.003111163852736354,0.003031062427908182,0.002352148061618209,0.0024325267877429724,0.002677744487300515,0.0009139558533206582,-0.0022484920918941498,-0.0018253019079566002,-0.00027393209165893495,0.00174061325378716,0.002629907103255391,0.003249997040256858,0.0016490417765453458,0.0007669248152524233,5.772233635070734e-05,0.0008892308105714619,0.002465423196554184,0.00365415308624506,0.0037327161990106106,0.0017334682634100318,0.001454903045669198,-0.00048392629832960665
shadow,2,25,0.001,0.0009652393605146844,0.02173103764653206,0.022240998223423958,0.015769246965646744,0.008884591981768608,0.006681600585579872,0.010718287900090218,0.005861927755177021,0.02445652335882187,0.00144334661308676,0.002784185344353318,0.006312909070402384,0.008219333365559578,0.0065604811534285545,0.003952660132199526,0.010115087032318115,-0.004808221012353897,-0.022021211683750153,-0.020072083920240402,-0.01718222349882126,-0.011146264150738716,-0.00028889012173749506,-0.0005853686016052961,-0.02144494652748108,-0.03247752785682678,0.006964269559830427,0.0005101258866488934,-0.001703817630186677,0.005438661202788353,0.00900973193347454,0.002094821073114872,-0.027691800147294998,-0.00813316646963358
shadow,3,17,0.0001,9.844486647586725e-05,0.0034538600593805313,0.003729716408997774,0.0035186593886464834,0.002870656317099929,0.0019512776052579284,0.0012014780659228563,0.0006962792831473053,-0.00016511492140125483,0.0005368003039620817,0.0007143616676330566,0.0006895030965097249,0.0002466278965584934,-0.00012136539589846507,-0.00017731385014485568,-0.00019483342475723475,-0.0013139760121703148,-0.0005485779256559908,-0.0003601684875320643,0.0005482126143760979,0.0014426590641960502,0.0018746955320239067,0.0018625665688887239,0.0019534730818122625,0.0009028721251524985,4.942045416100882e-05,0.0014427769929170609,0.0026172962971031666,0.0029969573952257633,0.002966282656416297,0.0020556338131427765,0.0034808136988431215,0.0031383726745843887
shadow,4,6,0.001,0.0009984740801978985,0.004523754585534334,0.004245126619935036,0.004045590292662382,0.0038312298711389303,0.004067960195243359,0.0071232859045267105,0.013610241934657097,0.00324816326610744,0.015718689188361168,0.01688576489686966,0.01584719307720661,0.014589612372219563,0.012123732827603817,0.00991747435182333,0.004935154691338539,0.0048484900034964085,0.007254286669194698,0.006832391023635864,0.0044367327354848385,0.0018618812318891287,0.0003797775716520846,0.001021259231492877,0.0017690564272925258,0.0048322672955691814,-0.010143885388970375,-0.008315036073327065,-0.006998338736593723,-0.003927638288587332,-0.0015734098851680756,0.005435342900454998,0.011577818542718887,0.014185115694999695
