scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,53,371,0.0008438508174347009,0.37428488875880384,83,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H103_run/checkpoints/primary_k0_lr1e-03_seed101.pt,6d0d5e2f2a8a5857,101,9c9289cd9b3fb1220ee8c661571ce6aa54d333ebcc207fdb09ce6b82ab261177,FS_HIC_SURFACE_PLUS_HSP_BM_R5_PROMOTED
primary,1,0.001,1e-05,12,72,0.000992629116446613,0.43826554038307886,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H103_run/checkpoints/primary_k1_lr1e-03_seed101.pt,6d0d5e2f2a8a5857,101,9c9289cd9b3fb1220ee8c661571ce6aa54d333ebcc207fdb09ce6b82ab261177,FS_HIC_SURFACE_PLUS_HSP_BM_R5_PROMOTED
primary,2,0.0001,1.0000000000000002e-06,156,1092,1.285990470279847e-05,0.34493303298950195,186,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H103_run/checkpoints/primary_k2_lr1e-04_seed101.pt,6d0d5e2f2a8a5857,101,9c9289cd9b3fb1220ee8c661571ce6aa54d333ebcc207fdb09ce6b82ab261177,FS_HIC_SURFACE_PLUS_HSP_BM_R5_PROMOTED
primary,3,0.001,1e-05,23,161,0.0009707359806323416,0.4377489984035492,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H103_run/checkpoints/primary_k3_lr1e-03_seed101.pt,6d0d5e2f2a8a5857,101,9c9289cd9b3fb1220ee8c661571ce6aa54d333ebcc207fdb09ce6b82ab261177,FS_HIC_SURFACE_PLUS_HSP_BM_R5_PROMOTED
primary,4,0.01,0.0001,19,133,0.009803453744100868,0.35317373275756836,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H103_run/checkpoints/primary_k4_lr1e-02_seed101.pt,6d0d5e2f2a8a5857,101,9c9289cd9b3fb1220ee8c661571ce6aa54d333ebcc207fdb09ce6b82ab261177,FS_HIC_SURFACE_PLUS_HSP_BM_R5_PROMOTED
shadow,0,0.01,0.0001,14,98,0.00989715291257774,0.38280781832608307,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H103_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,6d0d5e2f2a8a5857,101,9c9289cd9b3fb1220ee8c661571ce6aa54d333ebcc207fdb09ce6b82ab261177,FS_HIC_SURFACE_PLUS_HSP_BM_R5_PROMOTED
shadow,1,0.01,0.0001,32,224,0.009424639868939034,0.46790599822998047,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H103_run/checkpoints/shadow_k1_lr1e-02_seed101.pt,6d0d5e2f2a8a5857,101,9c9289cd9b3fb1220ee8c661571ce6aa54d333ebcc207fdb09ce6b82ab261177,FS_HIC_SURFACE_PLUS_HSP_BM_R5_PROMOTED
shadow,2,0.01,0.0001,14,98,0.00989715291257774,0.4327927529811859,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H103_run/checkpoints/shadow_k2_lr1e-02_seed101.pt,6d0d5e2f2a8a5857,101,9c9289cd9b3fb1220ee8c661571ce6aa54d333ebcc207fdb09ce6b82ab261177,FS_HIC_SURFACE_PLUS_HSP_BM_R5_PROMOTED
shadow,3,0.001,1e-05,12,84,0.000992629116446613,0.3819305824510979,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H103_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,6d0d5e2f2a8a5857,101,9c9289cd9b3fb1220ee8c661571ce6aa54d333ebcc207fdb09ce6b82ab261177,FS_HIC_SURFACE_PLUS_HSP_BM_R5_PROMOTED
shadow,4,0.001,1e-05,65,455,0.0007702342635146033,0.35831859707832336,95,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H103_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,6d0d5e2f2a8a5857,101,9c9289cd9b3fb1220ee8c661571ce6aa54d333ebcc207fdb09ce6b82ab261177,FS_HIC_SURFACE_PLUS_HSP_BM_R5_PROMOTED
