scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.3841803033969232,0.5692393274018259
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.4022741062300546,0.5632617256858132
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.41090638084071024,0.5578718763409238
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3815981413271012,0.5529766660748106
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.3793780476387058,0.5495350866606741
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.39151359243052347,0.5464930100874468
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.38587807145501885,0.5448899124607895
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.3921684580189841,0.5429191589355469
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3851364531687328,0.5422802838412198
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3853104013417448,0.5413390072909269
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.43325297108718325,0.5398409872344045
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.38050411535160883,0.538101745374275
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.4852884901421411,0.5369720458984375
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3830363628055368,0.536704496903853
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4025694174425943,0.5359613534175989
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3824223303901298,0.5357134269945549
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5837880841323307,0.5355052081021395
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.38297420527253834,0.5356824759281043
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.42911723256111145,0.5353771845499674
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7785418374197823,0.5357926975597035
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.38279148743354846,0.5361887035947858
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5331936861787524,0.5366889202233517
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3758560305660857,0.5365084445837772
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.4132919907569885,0.5363182299064867
