scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,27,189,0.0009592885397135706,2.6082504734848486,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T092_run/checkpoints/primary_k0_lr1e-03_seed101.pt,b2759a2692967759,101
primary,1,0.001,1e-05,29,174,0.0009528893909706797,3.1513493855794272,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T092_run/checkpoints/primary_k1_lr1e-03_seed101.pt,b2759a2692967759,101
primary,2,0.001,1e-05,15,105,0.00098807879715968,3.2641234397888184,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T092_run/checkpoints/primary_k2_lr1e-03_seed101.pt,b2759a2692967759,101
primary,3,0.001,1e-05,16,112,0.00098632311059685,2.616480827331543,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T092_run/checkpoints/primary_k3_lr1e-03_seed101.pt,b2759a2692967759,101
primary,4,0.001,1e-05,39,273,0.0009144048842659081,2.8748741149902344,69,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T092_run/checkpoints/primary_k4_lr1e-03_seed101.pt,b2759a2692967759,101
shadow,0,0.001,1e-05,38,266,0.0009187246438772938,2.5880776607629024,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T092_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,b2759a2692967759,101
shadow,1,0.0001,1.0000000000000002e-06,63,441,7.832312720368048e-05,3.189087390899658,93,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T092_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,b2759a2692967759,101
shadow,2,0.001,1e-05,74,518,0.0007086996075095289,2.706662893295288,104,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T092_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,b2759a2692967759,101
shadow,3,0.0001,1.0000000000000002e-06,40,280,9.099841101253866e-05,3.507415771484375,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T092_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,b2759a2692967759,101
shadow,4,0.001,1e-05,51,357,0.000855017856687341,2.7753350734710693,81,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T092_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,b2759a2692967759,101
