scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.48317254334688187,3.3673835523200757
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.5512268756117139,3.3640786373254024
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.5449314670903342,3.3628801288026753
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.4810103123309091,3.363222295587713
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.5192234707730157,3.3635512843276514
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.5658813544682094,3.3616171172170928
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.5056993918759483,3.3590850830078125
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.5262173669678825,3.358211864124645
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.48480424284935,3.357126640551018
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.47741710926805225,3.357180508700284
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.5176508894988469,3.356694308194247
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.5204915106296539,3.356696620131984
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.6105632483959198,3.356494325580019
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.506707985486303,3.3562783905954072
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4735926639820848,3.3551349061908144
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.5065737313457898,3.355160799893466
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.7580654450825283,3.3536492550011836
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.472429073353851,3.353444879705256
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.4845672901220886,3.3531293002041904
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.46734676915184536,3.3519183072176846
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.5331448103700366,3.352724942294034
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5705766720431191,3.3523018576882104
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.5807749160698482,3.3552726976799243
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.4651978633233479,3.3571733416933003
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.47986225890261786,3.357054508093632
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.48693803172292455,3.3550502892696494
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.5101060697010585,3.3565923517400567
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.4711176458180749,3.356201865456321
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.49829291658742086,3.355068322383996
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.5424752959183284,3.355702024517637
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.5872525274753571,3.3553462172999526
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.5888501959187644,3.35677753795277
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.5362424254417419,3.352041533499053
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.49334986933640074,3.3528907082297583
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.4899878331593105,3.3535470673532197
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.457278029610669,3.349851203687263
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.5723298617771694,3.350658994732481
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.49702126000608715,3.3542524395566997
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.5139648190566471,3.356359539609967
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.5749722591468266,3.3587130922259707
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.4663146704634918,3.3598406242601797
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.4686386303177902,3.363580645936908
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.4724430266235556,3.362264228589607
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.4834200420549938,3.3558696400035513
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.49329417518207,3.353044220895478
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.5079975809369769,3.3489248102361504
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.48921270774943487,3.346806844075521
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.6252566065107074,3.3438205141009707
primary,0,101,1e-05,49,343,8.658394705735988e-06,0.5449628191334861,3.341746705951113
primary,0,101,1e-05,50,350,8.604725173927786e-06,0.5374857016972133,3.342654835094105
primary,0,101,1e-05,51,357,8.550178566873412e-06,0.5080113070351737,3.341054742986506
primary,0,101,1e-05,52,364,8.494768343131955e-06,0.47434394460703644,3.340556520404238
primary,0,101,1e-05,53,371,8.43850817434701e-06,0.4812151108469282,3.3432094689571494
primary,0,101,1e-05,54,378,8.381411941873379e-06,0.4848607863698687,3.342782685250947
primary,0,101,1e-05,55,385,8.323493733352078e-06,0.5078129129750388,3.3419365160392993
primary,0,101,1e-05,56,392,8.26476783923441e-06,0.5029258302279881,3.344443581321023
primary,0,101,1e-05,57,399,8.205248749256014e-06,0.46846513130835127,3.348796035304214
primary,0,101,1e-05,58,406,8.144951148861743e-06,0.6968138686248234,3.354925213438092
primary,0,101,1e-05,59,413,8.083889915582235e-06,0.4859015289694071,3.3577330618193657
primary,0,101,1e-05,60,420,8.022080115363127e-06,0.47578652149864603,3.359825596664891
primary,0,101,1e-05,61,427,7.959536998847744e-06,0.7029817955834525,3.3610536979906485
primary,0,101,1e-05,62,434,7.89627599761423e-06,0.481143588998488,3.3582611083984375
primary,0,101,1e-05,63,441,7.832312720368048e-06,0.5600787571498326,3.356116786147609
primary,0,101,1e-05,64,448,7.767662949090754e-06,0.82051220536232,3.351664687647964
primary,0,101,1e-05,65,455,7.702342635146033e-06,0.5747965063367572,3.3480356389825996
primary,0,101,1e-05,66,462,7.636367895343947e-06,0.6027295674596514,3.345051620945786
primary,0,101,1e-05,67,469,7.5697550079643376e-06,0.5794871279171535,3.3385162353515625
primary,0,101,1e-05,68,476,7.502520408740418e-06,0.48444791404264315,3.3347954027580493
primary,0,101,1e-05,69,483,7.43468068680349e-06,0.47880732412886573,3.3302956783410274
primary,0,101,1e-05,70,490,7.366252580589839e-06,0.47197454342884676,3.3293466279000947
primary,0,101,1e-05,71,497,7.297252973710756e-06,0.5036164777619498,3.328103730172822
primary,0,101,1e-05,72,504,7.227698890786779e-06,0.45893713139230385,3.330520398689039
primary,0,101,1e-05,73,511,7.15760749324711e-06,0.5255163524832044,3.3314523407907197
primary,0,101,1e-05,74,518,7.086996075095289e-06,0.7896430705274854,3.3335929639411694
primary,0,101,1e-05,75,525,7.015882058642164e-06,0.791534423828125,3.3361145944306343
primary,0,101,1e-05,76,532,6.9442829902071945e-06,0.47988107960139004,3.340762051669034
primary,0,101,1e-05,77,539,6.8722165357891564e-06,0.5510995047433036,3.341312292850379
primary,0,101,1e-05,78,546,6.799700476707323e-06,0.5614974073001316,3.344689571496212
primary,0,101,1e-05,79,553,6.726752705214193e-06,0.4789082631468773,3.343454071969697
primary,0,101,1e-05,80,560,6.65339122008084e-06,0.5031144214527947,3.3425538034150093
primary,0,101,1e-05,81,567,6.57963412215599e-06,0.6065470278263092,3.3381888649680396
primary,0,101,1e-05,82,574,6.505499609899905e-06,0.47537949149097714,3.3346213138464726
primary,0,101,1e-05,83,581,6.431005974894185e-06,0.47991424586091724,3.3347235014944365
primary,0,101,1e-05,84,588,6.356171597328595e-06,0.5535881774766105,3.3337698271780303
primary,0,101,1e-05,85,595,6.28101494146603e-06,0.5225511704172406,3.331289580374053
primary,0,101,1e-05,86,602,6.205554551086732e-06,0.5551515647343227,3.331421592018821
primary,0,101,1e-05,87,609,6.129809044912887e-06,0.4995716320616858,3.332172509395715
primary,0,101,1e-05,88,616,6.053797112014738e-06,0.49878484862191336,3.3331437544389204
primary,0,101,1e-05,89,623,5.977537507199338e-06,0.47631547280720304,3.3333539095791904
primary,0,101,1e-05,90,630,5.901049046383077e-06,0.4981524646282196,3.3334429191820547
primary,0,101,1e-05,91,637,5.824350601949143e-06,0.5037812846047538,3.329520485617898
primary,0,101,1e-05,92,644,5.7474610980910354e-06,0.6287699639797211,3.3273419466885654
