experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.506182956376246,0.4688934087753296,3.38770664099491,1e-05,3.38770664099491,1,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.5337438625948769,0.477307786544164,3.3691547278201943,9.99938933078422e-06,3.3691547278201943,2,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.5670855173042842,0.4859711726506551,3.358546170321378,9.997557473810373e-06,3.358546170321378,3,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.4728397812162127,0.4988628029823303,3.361785195090554,9.994504881061752e-06,3.358546170321378,3,1,False,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.4966928597007479,0.5062466959158579,3.363855304140033,9.990232305719944e-06,3.358546170321378,3,2,False,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.5767653627055032,0.5052141547203064,3.3620182384144175,9.984740801978984e-06,3.358546170321378,3,3,False,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.559703882251467,0.5016468664010366,3.35854755748402,9.978031724785247e-06,3.358546170321378,3,4,False,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.4690206987517221,0.4973662296930949,3.354608477968158,9.97010672950314e-06,3.354608477968158,8,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.5520732871123722,0.495558242003123,3.351339629202178,9.960967771506666e-06,3.351339629202178,9,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.49649293614285334,0.4958396951357524,3.349336797540838,9.950617105696961e-06,3.349336797540838,10,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.4893356295568602,0.49582422773043316,3.347252123283617,9.939057285945933e-06,3.347252123283617,11,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,12,84,0.5171767281634467,0.49822505315144855,3.346716678503788,9.926291164466131e-06,3.346716678503788,12,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,13,91,0.6105132358414787,0.49848709503809613,3.3453290534741953,9.91232189110701e-06,3.3453290534741953,13,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,14,98,0.5439902927194323,0.4995768864949544,3.344212618741122,9.897152912577742e-06,3.344212618741122,14,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,15,105,0.47287359966763426,0.4994118611017863,3.3427255803888496,9.8807879715968e-06,3.3427255803888496,15,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,16,112,0.5095537645476205,0.5011914372444153,3.3420024062647964,9.8632311059685e-06,3.3420024062647964,16,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,17,119,0.7373822842325483,0.4968130091826121,3.338559237393466,9.844486647586724e-06,3.338559237393466,17,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,18,126,0.4848420135676861,0.49841604630152386,3.337962526263613,9.824559221366101e-06,3.337962526263613,18,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,19,133,0.4818667587824166,0.5016937454541525,3.3381870154178506,9.803453744100868e-06,3.337962526263613,18,1,False,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,20,140,0.4896761492959091,0.4999703566233317,3.335802020448627,9.781175423251734e-06,3.335802020448627,20,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,21,147,0.5035030841827393,0.5003607273101807,3.334233370694247,9.757729755661012e-06,3.334233370694247,21,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,22,154,0.6039691652570452,0.49760305881500244,3.331253282951586,9.73312252619635e-06,3.331253282951586,22,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,23,161,0.5842806398868561,0.500696450471878,3.3310452085552793,9.707359806323418e-06,3.3310452085552793,23,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,24,168,0.4609584259867136,0.503748337427775,3.330435088186553,9.680447952607845e-06,3.330435088186553,24,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,25,175,0.48194004063095364,0.5082148512204488,3.3306265166311553,9.652393605146845e-06,3.330435088186553,24,1,False,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,26,182,0.48752970261765377,0.5087418754895529,3.329109885475852,9.62320368593087e-06,3.329109885475852,26,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,27,189,0.5576967639582497,0.5077862044175466,3.326990069765033,9.592885397135707e-06,3.326990069765033,27,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,28,196,0.47565646442983833,0.5062968730926514,3.324727838689631,9.561446219345455e-06,3.324727838689631,28,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,29,203,0.5039237822805133,0.5026572744051615,3.3214971368963067,9.528893909706798e-06,3.3214971368963067,29,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,30,210,0.5207342973777226,0.5009376307328542,3.318854823256984,9.495236500015048e-06,3.318854823256984,30,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,31,217,0.5685540011950901,0.4992852807044983,3.3163419781309185,9.460482294732422e-06,3.3163419781309185,31,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,32,224,0.5907443463802338,0.5004606445630392,3.315120812618371,9.424639868939035e-06,3.315120812618371,32,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,33,231,0.5495121819632394,0.4971322218577067,3.3114108461322207,9.387718066217125e-06,3.3114108461322207,33,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,34,238,0.5536552837916783,0.4960968593756358,3.3086869210907905,9.349725996469047e-06,3.3086869210907905,34,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,35,245,0.5053652418511254,0.4967368245124817,3.3067266290838067,9.310673033669522e-06,3.3067266290838067,35,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,36,252,0.4790447253201689,0.49517597754796344,3.3042648777817236,9.270568813552757e-06,3.3042648777817236,36,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,37,259,0.5625993864876884,0.4991084734598796,3.304545547022964,9.229423231234975e-06,3.3042648777817236,36,1,False,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,38,266,0.4949655107089451,0.5046270688374838,3.3051216819069604,9.18724643877294e-06,3.3042648777817236,36,2,False,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,39,273,0.5167900749615261,0.5068814357121786,3.3042218757398203,9.144048842659081e-06,3.3042218757398203,39,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,40,280,0.4950628025191171,0.5080131789048513,3.3025249134410513,9.099841101253867e-06,3.3025249134410513,40,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,41,287,0.48274148468460354,0.5088222622871399,3.301093823982008,9.054634122155991e-06,3.301093823982008,41,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,42,294,0.4667997472653432,0.5099697113037109,3.2995575413559424,9.0084390595111e-06,3.2995575413559424,42,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,43,301,0.4676102604717016,0.504278282324473,3.2954147801254736,8.961267311259668e-06,3.2954147801254736,43,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,44,308,0.48617137329918997,0.4988616903622945,3.29164424087062,8.913130516324733e-06,3.29164424087062,44,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,45,315,0.4640754030385454,0.496815820535024,3.2889385801373106,8.864040551740158e-06,3.2889385801373106,45,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,46,322,0.49222135118075777,0.4957822958628337,3.2865117390950522,8.814009529720155e-06,3.2865117390950522,46,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,47,329,0.46467542701533865,0.4938700497150421,3.283357793634588,8.763049794670776e-06,3.283357793634588,47,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,48,336,0.6154763911451612,0.4901113708813985,3.2789160988547583,8.711173920144118e-06,3.2789160988547583,48,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,49,343,0.4772658092635019,0.48727722962697345,3.2751175851532905,8.658394705735988e-06,3.2751175851532905,49,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,50,350,0.5113863136087146,0.4870618979136149,3.2734562266956675,8.604725173927786e-06,3.2734562266956675,50,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,51,357,0.48135881764548166,0.4848046600818634,3.2703388098514443,8.550178566873412e-06,3.2703388098514443,51,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,52,364,0.46744503879121374,0.4847407539685567,3.2684670650597774,8.494768343131955e-06,3.2684670650597774,52,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,53,371,0.4661970655808026,0.4871138632297516,3.2683100844874526,8.43850817434701e-06,3.2683100844874526,53,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,54,378,0.4700005834123918,0.48506579796473187,3.265997453169389,8.381411941873379e-06,3.265997453169389,54,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,55,385,0.49605147327695576,0.48454686005910236,3.263830936316288,8.323493733352078e-06,3.263830936316288,55,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,56,392,0.4946890558515276,0.4880697429180145,3.26321064342152,8.26476783923441e-06,3.26321064342152,56,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,57,399,0.4367305147887756,0.4913546045621236,3.262228994658499,8.205248749256014e-06,3.262228994658499,57,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,58,406,0.6501395957810538,0.4959808588027954,3.261819550485322,8.144951148861743e-06,3.261819550485322,58,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,59,413,0.4787616367850985,0.4994276563326518,3.260756983901515,8.083889915582235e-06,3.260756983901515,59,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,60,420,0.485746226140431,0.49770015478134155,3.258227492823745,8.022080115363127e-06,3.258227492823745,60,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,61,427,0.6843275512967791,0.49635547399520874,3.255900758685488,7.959536998847744e-06,3.255900758685488,61,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,62,434,0.45996069482394625,0.49484052260716754,3.252893390077533,7.89627599761423e-06,3.252893390077533,62,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,63,441,0.47548022866249084,0.49400461713473004,3.250264948064631,7.832312720368048e-06,3.250264948064631,63,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,64,448,0.8563768991402217,0.490151584148407,3.2454219008937026,7.767662949090754e-06,3.2454219008937026,64,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,65,455,0.5819635093212128,0.4867304762204488,3.2408486568566524,7.702342635146033e-06,3.2408486568566524,65,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,66,462,0.5891641420977456,0.4845218062400818,3.2368076208866006,7.636367895343947e-06,3.2368076208866006,66,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,67,469,0.5360107932771955,0.4787808060646057,3.230876807010535,7.5697550079643376e-06,3.230876807010535,67,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,68,476,0.4486381539276668,0.47844184438387555,3.228116122159091,7.502520408740418e-06,3.228116122159091,68,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,69,483,0.4394079861896379,0.47903283437093097,3.2254273385712593,7.43468068680349e-06,3.2254273385712593,69,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,70,490,0.4472888827523483,0.48295019070307416,3.2246239402077417,7.366252580589839e-06,3.2246239402077417,70,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,71,497,0.47970549549375263,0.48420000076293945,3.2226261948094224,7.297252973710756e-06,3.2226261948094224,71,0,True,False,False
EXP-T087,primary,0,101,1e-05,1.0000000000000001e-07,72,504,0.4347702903406961,0.4870072305202484,3.2213002985174004,7.227698890786779e-06,3.2213002985174004,72,0,True,False,False
