scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.38388328972671715,0.5690611059015448
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.4015043058565685,0.5630856716271603
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.41000788126673016,0.5577022090102687
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3812469357757696,0.5528178648515181
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.37864954716392923,0.549086079452977
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.3914727249315807,0.546063943342729
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.38565800950995516,0.5444772604740027
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.39195569711072104,0.5425128069790927
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3848393942628588,0.5418832663333777
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3849219030567578,0.5409568439830433
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.4334413324083601,0.5394698345299923
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.38030770421028137,0.5377411408857866
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.4851205519267491,0.5366775339299982
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3829063017453466,0.5364686792547052
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4022407553025654,0.535746025316643
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.38222985262317316,0.5355104388612689
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5820791380746024,0.5353087511929598
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.3826490089829479,0.5354976943044951
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.42931372778756277,0.535197893778483
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7780938105923789,0.5356155742298473
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.38251059874892235,0.5360048467462714
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5324725210666656,0.5364261396003492
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3756828159093857,0.5362565011689158
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.4133266359567642,0.5360727888165098
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.417089792234557,0.5360072742808949
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.3862232036356415,0.5353005727132162
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4126572906970978,0.53460017117587
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3721402870890285,0.5344296079693418
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.40473954166684833,0.5342483231515596
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.41380576150757925,0.5334071824044893
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.3778430980788211,0.5330045584476355
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.38527962458985193,0.5328204415061257
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.4972479385989053,0.5328169158010772
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.3766491280070373,0.533260085365989
