scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,27,189,0.0009592885397135706,0.482048915978634,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H079_run/checkpoints/primary_k0_lr1e-03_seed101.pt,8425f2f579fed963,101
primary,1,0.001,1e-05,6,36,0.0009984740801978985,0.5291830085985587,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H079_run/checkpoints/primary_k1_lr1e-03_seed101.pt,8425f2f579fed963,101
primary,2,0.001,1e-05,18,126,0.00098245592213661,0.40464554548263554,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H079_run/checkpoints/primary_k2_lr1e-03_seed101.pt,8425f2f579fed963,101
primary,3,0.0001,1.0000000000000002e-06,48,336,8.711173920144117e-05,0.47341344881057734,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H079_run/checkpoints/primary_k3_lr1e-04_seed101.pt,8425f2f579fed963,101
primary,4,0.001,1e-05,29,203,0.0009528893909706797,0.4142620060443879,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H079_run/checkpoints/primary_k4_lr1e-03_seed101.pt,8425f2f579fed963,101
shadow,0,0.001,1e-05,47,329,0.0008763049794670775,0.3882982547644413,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H079_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,8425f2f579fed963,101
shadow,1,0.001,1e-05,47,329,0.0008763049794670775,0.4507192997932434,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H079_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,8425f2f579fed963,101
shadow,2,0.0001,1.0000000000000002e-06,95,665,5.515836150926646e-05,0.43977107048034675,125,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H079_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,8425f2f579fed963,101
shadow,3,0.001,1e-05,48,336,0.0008711173920144117,0.4757004505504261,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H079_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,8425f2f579fed963,101
shadow,4,0.0001,1.0000000000000002e-06,57,399,8.205248749256015e-05,0.4159420871734619,87,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H079_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,8425f2f579fed963,101
