id,generator,extraction_status,error,delta_E_total,delta_E_per_residue,CA_RMSD_pre_post,all_heavy_RMSD_pre_post,VH_CA_RMSD,VL_CA_RMSD,interface_CA_RMSD,initial_force_RMS,initial_force_q95,initial_force_max,final_force_RMS,final_force_q95,clash_relief_fraction,severe_clash_count_before,severe_clash_count_after,E_before,E_after,n_residues,min_HL_atom_distance_before,GENERATOR_GEOMETRY_ARTIFACT_DOMINATED_flag
ADI-47231,esmfold,SUCCESS,,-57288.72348644995,-246.934152958836,0.6702463548075254,0.8635018805122644,0.6769868597632167,0.6628205133881631,0.5589456679428908,43239.633609917706,3412.8621250632546,1328196.5423029007,9.539850882520705,17.846996920401423,0.025474254742547425,1845,1798,31825.046600140475,-25463.676886309473,232,2.03981028529616,0.0
ADI-47232,esmfold,SUCCESS,,-36605.89406598043,-151.26402506603483,0.7688786044520497,1.0556638626160557,0.8815110562290491,0.6004466637345639,0.5780927438578322,4498.373653870216,3391.0204211921405,107392.56644694066,23.773276560194514,34.74247006337419,0.020686175580221997,1982,1941,10246.46829041258,-26359.425775567848,242,2.2314840353450887,0.0
ADI-47233,esmfold,SUCCESS,,-49266.20229864965,-209.64341403680703,0.6028356210595345,0.8542058918464396,0.6700809211947101,0.5125956343810475,0.47742243889389213,39484.086919914036,3343.497391188704,1649562.25925205,9.886620188218062,18.29427606525151,0.021454735740450027,1911,1870,24857.949461845048,-24408.252836804604,235,2.3496395468241498,0.0
ADI-47234,esmfold,SUCCESS,,-2747062.489966793,-11840.786594684452,0.6133601733795708,0.8502456369977511,0.6616488899186392,0.5516201815276964,0.5859703401444704,11811785.516481362,3394.582738918748,491211303.0105183,9.839953501667834,18.784074647101097,0.019251336898395723,1870,1834,2722378.51377464,-24683.97619215309,232,2.4863213790658683,0.0
ADI-47235,esmfold,SUCCESS,,-75710.59850455246,-315.4608271023019,0.6667671802381779,0.878691152339254,0.7017699345681965,0.6236248232338153,0.5557851087864074,54015.11833729527,3410.6640134375134,2146823.043028077,8.80423885796714,16.850459867735335,0.02037617554858934,1914,1875,55039.085997149225,-20671.51250740323,240,1.8294548368298142,0.0
ADI-47236,esmfold,SUCCESS,,-36475.22966735229,-156.54605007447333,0.7338983010826047,1.0177162990147721,0.7564904234815476,0.7063686723858363,0.8695917697381222,5444.5086768713945,3453.153067998158,175668.77453298555,15.958457608723231,30.74325036537251,0.022904737116085372,1921,1877,10307.518306602748,-26167.711360749538,233,2.5758720853334314,0.0
ADI-47237,esmfold,SUCCESS,,-44584.360115686504,-187.32924418355674,0.7503981184490038,0.9532048188733095,0.7788538814977867,0.7170368188248056,0.7544948804433371,24247.428447893693,3344.621230496774,999432.9751490463,13.952921000729335,26.70695586573302,0.02615062761506276,1912,1862,23551.284537783788,-21033.07557790272,238,2.599201800553393,0.0
ADI-47238,esmfold,SUCCESS,,-41157.10694914908,-172.2054684064815,0.6390873734298341,0.8588285903486758,0.7339278868642812,0.5106616870352881,0.7058532742109841,27528.59466050213,3288.5887773069444,1159115.1133777401,8.769276342622637,16.353521175506042,0.014099216710182768,1915,1888,16254.03782904927,-24903.069120099808,239,2.7364418502866092,0.0
ADI-47239,esmfold,SUCCESS,,-43018.48206743505,-178.4999255910168,0.7100229987994693,0.9727789785488833,0.7494697364041267,0.6590995097769916,0.703230043554684,7325.03727469534,3379.61734762844,232993.57459902758,16.265707414970038,22.33873659572555,0.02036761053154496,2013,1972,14234.120621194234,-28784.36144624081,241,2.5510721275573536,0.0
ADI-47240,esmfold,SUCCESS,,-35152.863046367405,-148.32431665133927,0.6856828296153943,0.9292822846925733,0.7284852241829092,0.6317278697408728,0.6722854629967349,4334.527924082972,3367.7732734210226,122624.9545122611,9.649562594696663,14.742565398857323,0.018829516539440202,1965,1928,5496.474985004394,-29656.38806136301,237,2.067982108239818,0.0
ADI-47241,esmfold,SUCCESS,,-334229.74512640754,-1422.2542345804577,0.7156092069051759,0.9475495428153012,0.8179372706556481,0.5723325494910287,0.5219655899096048,934460.8990696833,3467.5883453122456,41577832.74821048,19.48775084490983,28.294979221975183,0.027013251783893986,1962,1909,305091.529381383,-29138.215745024547,235,1.9100526170762937,0.0
ADI-47243,esmfold,SUCCESS,,-1827006.2317912295,-7875.026861169093,0.58830176422667,0.8699669338999768,0.5984611608378136,0.5759924509286822,0.5287376928539526,4754466.017208492,3578.8312743054817,201509086.26944008,12.134640187231735,23.139472200910337,0.027692307692307693,1950,1896,1799380.0224931503,-27626.209298079048,232,1.0323478096068204,0.0
ADI-47244,esmfold,SUCCESS,,-50342.43072268503,-212.41531950500013,0.7206767563093969,0.9587147111205726,0.6972799772678251,0.7481188512469175,0.6249861926320577,35806.35622074098,3329.386391616508,1474452.2427328124,16.525589264142358,32.073620615951015,0.019250780437044746,1922,1885,25002.355582484157,-25340.075140200872,237,2.569553657739024,0.0
ADI-47246,esmfold,SUCCESS,,-29932.18114224711,-135.4397336753263,0.537407047233016,0.811615282752555,0.5440402902887697,0.5303779074882596,0.5078943445401835,3365.5037268586348,3296.3945167168063,74504.19768116558,9.765750180746567,18.371998876652736,0.025405405405405406,1850,1803,2946.225024889867,-26985.956117357244,221,2.176368305227771,0.0
ADI-47247,esmfold,SUCCESS,,-50940.33400865734,-223.42251758183042,0.5831119032067159,0.7900788926268655,0.5588257608834116,0.6094107015961603,0.5146978916464819,37556.12703380547,3334.70153546141,1499607.7358833738,9.13001902113123,16.61505932548336,0.016802168021680216,1845,1814,27220.99810080914,-23719.335907848195,228,2.3833539393048606,0.0
ADI-47248,esmfold,SUCCESS,,-35640.07902154136,-155.63353284515878,0.698700935818859,0.9637044625911838,0.6704752998363903,0.7280046720713415,0.5892496377734808,6007.810643167896,3316.833991881755,181640.4417229656,29.67028760820917,37.50364809175252,0.017075773745997867,1874,1842,11237.065374295187,-24403.01364724617,229,2.5692064922851183,0.0
ADI-47249,esmfold,SUCCESS,,-142360.4979697712,-613.6228360766,0.5915226601398531,0.8547125975231574,0.5783868399759464,0.6060038068855501,0.5357517025835338,392235.4480205596,3433.104596565421,16515571.829276077,9.860455227871398,18.822075977459683,0.025343189017951427,1894,1846,116407.23617018123,-25953.26179958997,232,2.886361204007565,0.0
ADI-47250,esmfold,SUCCESS,,-138213.08200601046,-598.3250303290496,0.7718535648022775,1.0041847619436006,0.8014884279723672,0.7372728657785599,0.7560387119657574,212698.14077376382,3606.5022513170165,8691102.076478718,12.221168971976288,23.110410718818397,0.021658742736397254,1893,1852,113533.43799906051,-24679.64400694994,231,2.4966605696409756,0.0
ADI-47251,esmfold,SUCCESS,,-76033.56444514156,-329.1496296326474,0.7078734232655249,1.010693454176199,0.7168626198341278,0.6974946370726103,0.6453289634474962,78201.08725995125,3647.4552450377832,3171130.9368468113,17.36017636897471,30.182299169435606,0.022337662337662337,1925,1882,49743.74798345513,-26289.816461686427,231,2.5954706702253434,0.0
ADI-47252,esmfold,SUCCESS,,-36434.78083069506,-161.9323592475336,0.6560699928604126,0.876953486555507,0.6331489282607355,0.6804527786321451,0.563212202696192,9064.451386606832,3386.8343381310456,317270.09766042395,9.538357096685427,17.508204667764115,0.021369863013698632,1825,1786,13052.311574173698,-23382.46925652136,225,2.6658208867063817,0.0
ADI-47253,esmfold,SUCCESS,,-36843.99706264194,-161.59647834492077,0.7456361823883214,1.006348681749325,0.7686728524674797,0.7186962736384515,0.7046611322283065,6640.846748083875,3465.5864364558897,162869.67627001368,8.057580303583464,13.271859599685971,0.021208907741251327,1886,1846,9896.879349234683,-26947.117713407257,228,2.804880211345932,0.0
ADI-47254,esmfold,SUCCESS,,-36638.41757895476,-157.24642737748823,0.6991874042372315,1.0019195186018925,0.6995959045220642,0.6987143048051279,0.6397034979006859,8081.235174577192,3369.71437960981,290971.64986837574,17.632034706658235,28.446863656967185,0.01269169751454257,1891,1867,9835.561971405255,-26802.855607549503,233,2.2312906578928695,0.0
ADI-47255,esmfold,SUCCESS,,-111291700.875534,-463715.42031472496,0.6350012407759892,0.8677749830535403,0.6651050650430252,0.5961468212833483,0.5894159413370871,721145183.2186136,3614.3499579159798,30454596755.880512,31.91100788582098,44.03104264251484,0.021144920061887573,1939,1898,111268299.32529095,-23401.550243056954,240,2.6164854289676462,0.0
ADI-47256,esmfold,SUCCESS,,-37370.49965727482,-155.06431393060092,0.6898864942537162,0.8841942190091905,0.6497339061810149,0.7281351829276366,0.7406675724097398,5045.720485187896,3427.9421356687003,150933.28406411075,8.444046931765845,15.472406872627312,0.024189397838394237,1943,1896,12886.932563031298,-24483.567094243524,241,2.7444740844103457,0.0
ADI-47257,esmfold,SUCCESS,,-29398.528072859088,-128.94091260025917,0.6379670515194893,0.8390175185950973,0.6761799806840038,0.593445405888273,0.703174381111001,3847.1827781266875,3287.5161627953435,85330.0479876175,9.101960185740108,17.775105362412752,0.014428412874583796,1802,1776,8596.156028365405,-20802.372044493684,228,2.8183672578285464,0.0
ADI-47258,esmfold,SUCCESS,,-34841.52322974467,-145.78043192361787,0.5615808020664739,0.8115770852248413,0.6178802054398075,0.4912542810738586,0.4987145833001261,4122.46797581075,3366.09182096538,128639.85347979979,9.289797953430073,17.19997855734407,0.0182648401826484,1971,1935,6636.29089059937,-28205.2323391453,239,2.461715661891113,0.0
ADI-47259,esmfold,SUCCESS,,-49729.78384883412,-210.71942308828017,0.7191604277647262,0.9577585461312116,0.7171021263439427,0.7214324115229956,0.5799931124115159,34929.5912754501,3368.1605868873403,1434647.788822322,20.413420101899742,27.072761228723888,0.01726844583987441,1911,1878,22644.941219326676,-27084.842629507442,236,2.2373115563103863,0.0
ADI-47260,esmfold,SUCCESS,,-57097.623692291745,-234.00665447660552,0.7121450527782965,0.9652440040827791,0.782682630598282,0.6100377103331993,0.5459032234478867,52721.473457666456,3630.934062810243,2269054.8632737226,12.338983312568779,22.04586519206969,0.027450980392156862,2040,1984,30797.36010893878,-26300.26358335296,244,2.593505349907727,0.0
ADI-47261,esmfold,SUCCESS,,-33390.181118256194,-147.74416424007165,0.49878831965415643,0.7821917658327557,0.5017310409248954,0.495435843539795,0.5398308929901068,5047.594567569436,3323.762673417099,126817.55160085099,9.918202198934168,17.95417163552556,0.00977729494839761,1841,1823,8185.407528309357,-25204.77358994684,226,2.6205375402768034,0.0
ADI-47262,esmfold,SUCCESS,,-2187214.4796086918,-9228.753078517686,0.6725280215724322,0.8912257711168041,0.6865339202561399,0.655108727913307,0.5950578269623882,5996104.623741916,3464.6547157720806,252212165.4642923,30.56589101097559,41.11357756250783,0.015287295730100159,1897,1868,2163076.1172290924,-24138.362379599443,237,2.2371189060932823,0.0
ADI-47263,esmfold,SUCCESS,,-53219.0792538027,-233.4170142710645,0.5720410807946458,0.8764219519271734,0.5778379964778486,0.5654140885980411,0.509766336629001,33226.36401346243,3330.8626550481345,1352076.124654664,8.15129700732556,15.63844470525216,0.01738672286617492,1898,1865,30070.835985332964,-23148.243268469738,228,2.771991522353559,0.0
ADI-47264,esmfold,SUCCESS,,-3772379.610442977,-15917.213546172898,0.7395713516262475,0.9853469406622077,0.794307628440993,0.6720574176398276,0.7444272442808816,10833416.605589947,3547.499411736526,458851180.41681045,13.21893885131798,23.36326715335591,0.027013251783893986,1962,1909,3746618.917192247,-25760.693250729637,237,2.539234136506518,0.0
ADI-47265,esmfold,SUCCESS,,-72906.85610815251,-305.04960714708164,0.6252830416885049,0.8741718997447832,0.6695505686050945,0.5679935516321277,0.5451438769923479,87190.16450362759,3438.1114269346645,3660791.256444929,9.622544253939951,18.02485273007261,0.022460438999489536,1959,1915,46348.21409446982,-26558.64201368269,239,2.561400203013969,0.0
ADI-47267,esmfold,SUCCESS,,-31150.439463554787,-139.06446189086958,0.6461928168724804,0.896627698695126,0.6987365962804695,0.5833464036246286,0.4734287493109921,3976.67529602151,3343.7029261809967,109334.37311622073,10.667138942250487,20.06779772761933,0.01757276221856123,1821,1789,7797.739830264602,-23352.699633290187,224,2.4844866673017187,0.0
ADI-47278,esmfold,SUCCESS,,-33022.095493470995,-146.1154667852699,0.5944022063024429,0.8522960396581625,0.594486378075073,0.5943085807032088,0.4821893017181774,5003.373207339786,3278.308656954275,147290.76425991117,8.898879809056892,15.961741232983643,0.01565874730021598,1852,1823,7761.41892236515,-25260.676571105843,226,2.328604303010711,0.0
ADI-47279,esmfold,SUCCESS,,-75158.06398258514,-329.6406315025664,0.6284104024570245,0.8649629809539702,0.5919488256531773,0.6653059029445625,0.6074265740309095,61068.6742044146,3568.0735470488994,2464499.595321482,9.795387785176121,19.01535064816009,0.018569087930092845,1831,1797,51497.99143133174,-23660.072551253397,228,2.3634927543785693,0.0
ADI-47280,esmfold,SUCCESS,,-45111.65262945229,-195.28853952143848,0.6763642270021629,0.8918709150894952,0.6475055475394684,0.7077993851227297,0.632960543404278,21270.777317860207,3444.562909980762,852501.5234931239,16.626619592491583,29.3892994696649,0.012671594508975714,1894,1870,20887.89646054695,-24223.75616890534,231,2.5223084664647986,0.0
ADI-47281,esmfold,SUCCESS,,-43373.7934946803,-188.5817108464361,0.691211227857117,0.9255161971600544,0.6300233467114179,0.7523070641243041,0.7990510233065279,9211.605760672293,3332.8176983992253,238435.12814715237,16.37571506407241,30.62580793061618,0.02090032154340836,1866,1827,18396.126024405774,-24977.667470274522,230,2.1664646316060643,0.0
ADI-47282,esmfold,SUCCESS,,-32777.45377531047,-142.51066858830637,0.628819000858841,0.9012076750538139,0.6694715284436866,0.5785692599325186,0.6530115583631511,3013.433942202209,3354.45372049775,38819.63218746597,9.796259144220922,18.958792893677593,0.020931449502878074,1911,1871,2330.1189910058033,-30447.33478430466,230,2.0170079325575294,0.0
ADI-47283,esmfold,SUCCESS,,-36910.01855726225,-155.73847492515716,0.7074009095358289,0.94645243762293,0.7022513607722043,0.7130089447916428,0.6307798386122249,6614.011237531858,3342.4517199682605,185531.06072698795,18.024219749145143,36.21857598503829,0.018452075858534086,1951,1915,13289.08885357664,-23620.92970368561,237,2.6669932508351057,0.0
ADI-47284,esmfold,SUCCESS,,-59594.1637928644,-262.5293559157022,0.7585756427899805,0.9918825877288685,0.7041017782741174,0.8116056817875572,0.7612938549618271,34901.07456258226,3396.5428114389842,1182352.7406133637,14.16027984484287,25.569308028969207,0.02029621503017005,1823,1786,33648.61140631643,-25945.55238654797,227,1.8384335723653447,0.0
ADI-47285,esmfold,SUCCESS,,-33951.18827788603,-145.09054819609415,0.6710710423001437,0.8732862758318215,0.668037064147944,0.6746544115659192,0.6247074011752292,6677.087627592356,3372.3356936419177,228276.9092440251,9.513458885146587,16.802401034482607,0.021693121693121695,1890,1849,11604.906184383482,-22346.282093502545,234,2.239834592107194,0.0
ADI-47286,esmfold,SUCCESS,,-44427.89611913886,-192.32855462830676,0.6208182441097617,0.920454618330342,0.6333467780424008,0.6059752546294194,0.5465128785508859,10804.783069224404,3423.2824183975686,401778.17178437137,15.664840309705072,27.59585444552723,0.023291925465838508,1932,1887,16458.23904410539,-27969.65707503347,231,2.402693696666307,0.0
ADI-47287,esmfold,SUCCESS,,-110001.10370492395,-470.0901867731793,0.6949369040345781,0.9437138691796004,0.7483786226733115,0.625608988187572,0.6793172189742958,132524.6821404482,3421.064139430688,5912267.686442368,13.937747453316822,25.623511061475188,0.02670775552131484,1947,1895,82808.33907813138,-27192.764626792577,234,2.7673245201819032,0.0
ADI-47288,esmfold,SUCCESS,,-56808.232755459954,-252.4810344687109,0.7550864321491393,0.9716952399117043,0.7554470903007948,0.754688497147433,0.6689272626679111,39573.37229311292,3364.9634899476277,1382917.1724570577,16.57274602688693,32.9713691854985,0.02545068928950159,1886,1838,30470.337754651773,-26337.89500080818,225,1.8384759992994197,0.0
ADI-47289,esmfold,SUCCESS,,-38157.29136708304,-168.09379456864775,0.7291681397687287,1.0079463960414732,0.7338209014095735,0.7240068628056697,0.7024919730832068,6933.764301676465,3332.9116969389906,241982.07378926352,28.750982991971906,33.02201365262359,0.01252723311546841,1836,1813,12628.562003224863,-25528.729363858176,227,2.266391404854863,0.0
ADI-47290,esmfold,SUCCESS,,-935328.5771004041,-4014.2857386283436,0.7861540151638146,0.991614932687717,0.8335771700860594,0.72948440740361,0.6745928576465603,2276047.8263138467,3344.9195146273064,94485136.62680441,22.37194374366361,37.04031806950782,0.019469983775013522,1849,1813,912267.7424170851,-23060.834683319023,233,2.844718087965836,0.0
ADI-47291,esmfold,SUCCESS,,-33053.88033831463,-141.25589888168645,0.6724610878130567,0.9062334469227298,0.648933717973517,0.6993596189004876,0.5138532472520279,3506.7561359675087,3311.3425830988544,90991.94058231948,33.867957605938415,45.11041387190328,0.016213389121338913,1912,1881,7353.09340478768,-25700.786933526953,234,2.6508117624606995,0.0
ADI-47292,esmfold,SUCCESS,,-28171919001.16021,-122486604.35287048,0.700747036461983,0.9013720525743544,0.7289297626421369,0.6674812040200374,0.622364233899344,298120594655.27246,3403.3720919058997,12505093442924.58,9.58506040046407,18.65923079715659,0.013276686139139671,1883,1858,28171892988.455143,-26012.705067545747,230,2.2279777826540372,0.0
ADI-47293,esmfold,SUCCESS,,-81814.14850954633,-355.7136891719406,0.5281867079839286,0.740683639152261,0.519142576144684,0.5382204551441139,0.46057351041048333,72404.24804292158,3333.482207915067,3164327.1950732707,9.956848852237929,19.280998976994045,0.012398921832884097,1855,1832,55791.45999625893,-26022.68851328741,230,2.7725358428702056,0.0
ADI-47294,esmfold,SUCCESS,,-64865.21864119607,-283.25422987421865,0.6084779489425179,0.8153842825638347,0.6290336114283861,0.5862353837814848,0.6285747612367311,66899.68127637511,3310.0937840411416,3138185.4593603215,9.737473832667508,16.63767150454499,0.016454352441613588,1884,1853,38035.98881611259,-26829.229825083483,229,1.5158581727853024,0.0
ADI-47295,esmfold,SUCCESS,,-75214.99871772365,-325.60605505508073,0.7890251552699551,0.9980680045940026,0.7920370714708256,0.785640325178689,0.8231793197589655,67775.67731787925,3479.239402418076,2708701.445995946,11.660148269240322,21.420552125644758,0.018589393110989613,1829,1795,53743.32290259951,-21471.675815124134,231,1.3867836889724368,0.0
ADI-47296,esmfold,SUCCESS,,-52648.247599174894,-231.93060616376604,0.6469249959578737,0.8756618648597326,0.6328778710791734,0.6620578131238729,0.5815200357838527,47464.03971770287,3317.784311451885,1938691.5753826618,15.289944596552315,24.292236998394547,0.017476788640087382,1831,1799,30166.600056293035,-22481.647542881856,227,2.45803864900453,0.0
ADI-47297,esmfold,SUCCESS,,-46749.833150966624,-207.77703622651833,0.6606909391309645,0.9245626956050487,0.6622171307261289,0.6590037511089174,0.5599803126683083,17614.590227006694,3400.716533260658,752271.5195753366,18.630056621729054,33.89228633368139,0.023491724506139882,1873,1829,24170.6083549814,-22579.224795985225,225,2.479656024532435,0.0
ADI-47298,esmfold,SUCCESS,,-38912.54382123181,-170.66905184750794,0.6717801376588007,0.8927587716514195,0.6331070180204276,0.7122918839163158,0.6216184274783596,9110.163838128146,3471.4198642570277,265689.155183112,9.744246580659935,18.240907981941884,0.0223433242506812,1835,1794,14679.366883555813,-24233.176937676002,228,2.50763593848868,0.0
ADI-47299,esmfold,SUCCESS,,-31715.475808606523,-140.33396375489613,0.5683209376527371,0.8193697334717336,0.5487297278579227,0.5875915711663321,0.46964367436223914,7824.0642944861775,3275.885158755146,333084.2998234997,9.565513968073683,18.17190889364053,0.023948908994145823,1879,1834,4295.397823193893,-27420.07798541263,226,2.7425077939725155,0.0
ADI-47300,esmfold,SUCCESS,,-31649.14898297507,-136.41874561627185,0.6715975777777755,0.9629526824930326,0.6529555000112064,0.6927406392403426,0.5591578610168023,3618.0076213029524,3310.215824683873,89932.46421153737,13.537660110696505,19.713828509147405,0.015376458112407211,1886,1857,7634.252048980774,-24014.8969339943,232,2.4479930555457066,0.0
ADI-47301,esmfold,SUCCESS,,-46337.48704046434,-202.34710498019362,0.737098500313963,0.953106949497224,0.748108917977691,0.7249989603944517,0.7072881551014382,35048.96092876667,3305.239636116474,1489968.5207851005,9.836923351663511,18.49087612988309,0.01928374655647383,1815,1780,22823.582809648724,-23513.904230815613,229,1.4854127372552044,0.0
ADI-47302,esmfold,SUCCESS,,-44488.41607168218,-191.76041410207836,0.6033886161856449,0.8313271985325082,0.6381560126302835,0.560045622974838,0.5019902955592022,18263.29103255901,3340.7877742881765,713689.210011805,9.834426987020722,15.808176130559707,0.014752370916754479,1898,1870,21374.03284136655,-23114.383230315627,232,2.4304569529205815,0.0
ADI-47303,esmfold,SUCCESS,,-38278.314399175055,-168.62693567918527,0.6830415756305704,0.9154274338560854,0.6877884130304992,0.6777727687629551,0.6811555771283002,8641.471277612052,3343.3879109931863,324439.55133125966,13.406647879332548,24.61460379327832,0.020766773162939296,1878,1839,9201.639213631994,-29076.675185543063,227,2.384982599517238,0.0
ADI-47304,esmfold,SUCCESS,,-66017688.33499305,-284559.00144393556,0.6426383595102668,0.904083075042693,0.6343519368354136,0.651104468980261,0.5562740279306246,408828237.7571625,3312.5197547396974,17274002997.955055,13.363915064365456,21.658819084904476,0.01680672268907563,1904,1872,65992122.50401308,-25565.83097997576,232,2.7229357318893888,0.0
ADI-47305,esmfold,SUCCESS,,-43983.97171244076,-187.165837074216,0.6734487429024779,0.9140402737644763,0.7024989842674314,0.637596700593169,0.5046892465562682,18453.37824052241,3379.122891394074,764965.3486417833,9.626541895468344,18.953482193387952,0.021806853582554516,1926,1884,17887.899094349297,-26096.072618091464,235,2.4885941814606887,0.0
ADI-47306,esmfold,SUCCESS,,-77485.37780559022,-338.364095220918,0.5973602711443671,0.8518277980635591,0.651437718826654,0.5289994420506012,0.5173896245807721,82097.29935761112,3408.543281448985,3401311.3451030804,9.371811595329511,16.146709925174182,0.018676627534685165,1874,1839,51037.21666106725,-26448.16114452298,229,2.615396145902184,0.0
ADI-47307,esmfold,SUCCESS,,-1043832.835831065,-4499.279464789073,0.6889069638826294,0.9984936967338683,0.6523866845093326,0.7292582486047486,0.6041628384328204,4506366.4380666865,3295.8680476509558,190149282.68418142,11.857122478069886,21.736562969728222,0.014203051025775907,1901,1874,1015586.6997746028,-28246.13605646215,232,2.436301705454395,0.0
ADI-47308,esmfold,SUCCESS,,-39361.00178549602,-168.93133813517605,0.6618992247248605,0.8402320382475895,0.6842747855020767,0.6345396171894689,0.6057849624123053,13947.924580769142,3442.763435959889,591114.020278372,9.837783800397453,19.491640706522947,0.020833333333333332,1872,1833,19375.183645207035,-19985.818140288982,233,2.758820581335437,0.0
ADI-47309,esmfold,SUCCESS,,-39153.244328316745,-173.24444393060506,0.7155155286294596,0.9744978374829677,0.7198526066793707,0.7106609621917216,0.6815452853185324,16525.375337252302,3471.995856705483,691169.9867038361,14.255121831157462,27.76521979244692,0.020967741935483872,1860,1821,12891.573698845825,-26261.670629470922,226,1.9962091573780534,0.0
ADI-47310,esmfold,SUCCESS,,-44497.811046628834,-196.89296923287094,0.6265784188622293,0.9289028796635671,0.6048411608216417,0.6503103526682174,0.6271701275647387,10193.060287363933,3461.0545668556815,228432.54476753026,9.865331495123797,17.94597891772225,0.012398921832884097,1855,1832,20792.002987843443,-23705.808058785395,226,2.0095541794139318,0.0
ADI-47311,esmfold,SUCCESS,,-31186.804991025896,-137.38680612786737,0.7954094929855968,1.073195782371893,0.8178371580436131,0.7708388003259959,0.7456203585806521,4079.0059493825424,3294.376072398322,99676.39017615581,27.249536400758686,47.90676535868688,0.01608430393788131,1803,1774,6251.686058063403,-24935.118932962494,227,2.764742483487386,0.0
ADI-47312,esmfold,SUCCESS,,-32797.9106608843,-145.76849182615246,0.820471842015414,1.0438372870615669,0.8731520686530099,0.7581433584958722,0.6952939322155092,3962.106603119151,3357.434946123093,95750.01986900927,23.216202226910937,36.37842431352391,0.019209659714599342,1822,1787,10948.513885818937,-21849.396775065365,225,2.969734499917459,0.0
ADI-47313,esmfold,SUCCESS,,-64510.9609748779,-284.1892553959379,0.692904460586431,0.9516107711343273,0.730167806179515,0.6485718548660483,0.5380422772915079,81631.2107870003,3351.695690630617,3369747.058885235,22.160799263827315,32.636088933297735,0.01893939393939394,1848,1813,42140.41886947806,-22370.542105399836,227,2.580430002925868,0.0
ADI-47316,esmfold,SUCCESS,,-35002.381449960725,-150.8723338360376,0.48427964623663244,0.7203119371906479,0.5133042892981602,0.4499039713685938,0.4437976335155044,5836.6643628779975,3344.7756700404284,139830.56431904974,9.942458489306963,17.725148226210912,0.014484978540772532,1864,1837,9768.531610997881,-25233.84983896284,232,2.303589807235655,0.0
ADI-47317,esmfold,SUCCESS,,-230641.76516409402,-981.4543198472086,0.7448488639395111,0.9642954319491969,0.7924091178198663,0.6868169918068556,0.645310261271401,508783.5478305364,3428.984572051889,21404534.65808006,26.67512799493862,39.187504791236904,0.018295870360690015,1913,1878,204168.84769290584,-26472.917471188182,235,2.5348145888802183,0.0
ADI-37123,abodybuilder2,SUCCESS,,-2159.895081822051,-9.557057884168367,0.531967770563776,0.6212803343830597,0.5311160884434519,0.5329133697776292,0.5075311254173985,341.46662432499096,283.0430714692841,2583.5640498844896,9.635820943530671,17.357044381449295,0.0011086474501108647,1804,1802,-20846.56795525454,-23006.46303707659,226,2.9348119190162767,0.0
ADI-37124,abodybuilder2,SUCCESS,,-2244.0324452384702,-9.842247566835395,0.5714257691986394,0.6850364716439142,0.5311830613378357,0.6140538638264323,0.6995962702645346,338.17344694663035,254.6561306634986,2600.832641887827,9.867164841665689,19.121817622362087,0.0010718113612004287,1866,1864,-26051.51703161419,-28295.54947685266,228,2.808266725223942,0.0
ADI-37125,abodybuilder2,SUCCESS,,-2658.9775893230653,-11.560772127491589,0.6458804077104056,0.7534837305208706,0.6679749548981196,0.6195416558564284,0.5709734338942855,445.2608481208326,349.9258117774128,8367.61254083869,9.00345561703897,18.279464647380564,-0.0005458515283842794,1832,1833,-25596.007560580518,-28254.985149903583,230,2.825733356139605,0.0
ADI-38498,abodybuilder2,SUCCESS,,-2328.959546763741,-10.214734854226935,0.6588695956300487,0.7628764573981008,0.645374599215541,0.6743933174839557,0.6865485944701095,413.15068631287255,241.78498141062488,8258.541622433508,9.533502099892177,18.086107597506707,-0.0021130480718436345,1893,1897,-24793.45277128643,-27122.41231805017,228,2.6262806399926113,0.0
ADI-38499,abodybuilder2,SUCCESS,,-2141.4242928504063,-9.351197785372953,0.4554966043220334,0.5273592030181237,0.47548813228292514,0.4332339224628643,0.3344603347902136,432.3673826164594,382.8398382836258,8151.673064767788,9.837857290276757,18.486063287459103,-0.0011363636363636363,1760,1762,-22247.892439578027,-24389.316732428433,229,2.8409014414442466,0.0
ADI-38500,abodybuilder2,SUCCESS,,-2773.6906099924854,-12.059524391271676,0.6772614238238484,0.7369404223051237,0.6819321168612548,0.6720432354431582,0.9034838280969165,455.92606904950986,417.9654993958369,8456.615010539015,9.050781612727349,16.53495665870018,-0.0044444444444444444,1800,1808,-22661.957038070905,-25435.64764806339,230,2.6273937656925357,0.0
ADI-38501,abodybuilder2,SUCCESS,,-1578.865947855702,-6.955356598483268,0.33609895516760985,0.37707967072382714,0.29295529842663737,0.3779767681184833,0.351089720316464,344.0731609827175,236.29788974632345,2529.8793077613445,9.841846116640317,19.0125150106549,0.0,1821,1821,-25245.640181322196,-26824.5061291779,227,2.7198215014960105,0.0
ADI-38502,abodybuilder2,SUCCESS,,-2263.8092499371523,-9.97272797329142,0.43399925444679277,0.49472709626053996,0.46787348879966933,0.3914547773589188,0.41822671462444694,406.32875516365203,297.82383648781683,8257.852151321698,9.588682017573346,17.798390061501298,-0.001087547580206634,1839,1841,-21951.021644584533,-24214.830894521685,227,2.82350101823959,0.0
