scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,49,343,8.658394705735987e-05,2.576812050559304,79,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T117_run/checkpoints/primary_k0_lr1e-04_seed101.pt,8d6e8476a7702db3,101
primary,1,0.001,1e-05,3,18,0.0009997557473810372,3.605008674390388,33,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T117_run/checkpoints/primary_k1_lr1e-03_seed101.pt,8d6e8476a7702db3,101
primary,2,0.001,1e-05,27,189,0.0009592885397135706,2.913207173347473,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T117_run/checkpoints/primary_k2_lr1e-03_seed101.pt,8d6e8476a7702db3,101
primary,3,0.0001,1.0000000000000002e-06,45,315,8.864040551740158e-05,2.4140679836273193,75,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T117_run/checkpoints/primary_k3_lr1e-04_seed101.pt,8d6e8476a7702db3,101
primary,4,0.001,1e-05,25,175,0.0009652393605146844,2.5442607402801514,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T117_run/checkpoints/primary_k4_lr1e-03_seed101.pt,8d6e8476a7702db3,101
shadow,0,0.0001,1.0000000000000002e-06,59,413,8.083889915582235e-05,2.647489143140388,89,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T117_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,8d6e8476a7702db3,101
shadow,1,0.001,1e-05,17,119,0.0009844486647586723,2.879272937774658,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T117_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,8d6e8476a7702db3,101
shadow,2,0.001,1e-05,40,280,0.0009099841101253866,2.9521231651306152,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T117_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,8d6e8476a7702db3,101
shadow,3,0.01,0.0001,8,56,0.00997010672950314,3.5170348196318657,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T117_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,8d6e8476a7702db3,101
shadow,4,0.001,1e-05,20,140,0.0009781175423251734,2.7174339294433594,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T117_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,8d6e8476a7702db3,101
