scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,90,630,5.901049046383077e-05,2.894861857096354,120,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T095_run/checkpoints/primary_k0_lr1e-04_seed101.pt,0d84ab04a06e7c54,101
primary,1,0.001,1e-05,22,132,0.0009733122526196349,3.3732304428562974,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T095_run/checkpoints/primary_k1_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
primary,2,0.0001,1.0000000000000002e-06,84,588,6.356171597328596e-05,3.3430707454681396,114,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T095_run/checkpoints/primary_k2_lr1e-04_seed101.pt,0d84ab04a06e7c54,101
primary,3,0.001,1e-05,15,105,0.00098807879715968,2.4213733673095703,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T095_run/checkpoints/primary_k3_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
primary,4,0.001,1e-05,57,399,0.0008205248749256015,2.768975019454956,87,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T095_run/checkpoints/primary_k4_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
shadow,0,0.0001,1.0000000000000002e-06,107,749,4.584163849073354e-05,2.467379483309659,137,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T095_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,0d84ab04a06e7c54,101
shadow,1,0.0001,1.0000000000000002e-06,49,343,8.658394705735987e-05,3.425452947616577,79,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T095_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,0d84ab04a06e7c54,101
shadow,2,0.001,1e-05,25,175,0.0009652393605146844,3.3380987644195557,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T095_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
shadow,3,0.001,1e-05,15,105,0.00098807879715968,3.420278838186553,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T095_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
shadow,4,0.001,1e-05,50,350,0.0008604725173927785,2.8994343280792236,80,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T095_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
