label,target,n_unique_models,n_pairs,cv_public_spearman,cv_public_pearson,directional_agreement_rate,n_material_disagreements,material_disagreement_rate,n_private_follows_cv,n_private_follows_public,trustcv_rate,trustcv_ci_lo,trustcv_ci_hi,follow_cv_mean,follow_cv_median,follow_cv_p75,follow_cv_p90,follow_cv_max,follow_pub_mean,follow_pub_median,follow_pub_p75,follow_pub_p90,follow_pub_max,verdict
SENS_0.75_0.25,TmApp,18,153,0.22325608227416194,0.03255538382025959,0.5761589403973509,33,0.2185430463576159,7,25,0.21875,0.06451612903225806,0.37726293103448266,0.11378398516137674,0.06052711835414293,0.2107014499096196,0.3033476005132338,0.4195292590664148,0.019715859640767136,0.0,0.0,0.07420284883663397,0.14975486295769347,PUBLIC_AT_LEAST_AS_RELIABLE
SENS_0.75_0.25,HIC,17,136,0.8073625709382173,0.9675911963017689,0.8208955223880597,4,0.029850746268656716,2,2,0.5,0.0,1.0,0.024280230717607,0.013352336242039103,0.037632566959646105,0.05730277701566833,0.0704162503863498,0.0004959775465823713,0.0004959775465823713,0.0009919550931647425,0.0009919550931647425,0.0009919550931647425,TRUST_CV_AMBIGUOUS
SENS_0.8_0.2,TmApp,18,153,0.22325608227416194,0.03255538382025959,0.5761589403973509,19,0.12582781456953643,3,15,0.16666666666666666,0.0,0.3333333333333333,0.10824212052666222,0.07597148271884269,0.19323111627205103,0.22958851677089864,0.3615050272855309,0.01586571210810961,0.0,0.0,0.06585484722759828,0.1252171262969055,PUBLIC_AT_LEAST_AS_RELIABLE
SENS_0.8_0.2,HIC,17,136,0.8073625709382173,0.9675911963017689,0.8208955223880597,3,0.022388059701492536,1,2,0.3333333333333333,0.0,1.0,0.032373640956809335,0.026704672484078207,0.048560461435214,0.06167393480589548,0.0704162503863498,0.0003306516977215808,0.0,0.0004959775465823713,0.000793564074531794,0.0009919550931647425,PUBLIC_AT_LEAST_AS_RELIABLE
SENS_0.85_0.15,TmApp,18,153,0.22325608227416194,0.03255538382025959,0.5761589403973509,13,0.08609271523178808,2,10,0.16666666666666666,0.0,0.4166666666666667,0.10266915227741852,0.07597148271884269,0.17576078263448247,0.21932211238343743,0.3615050272855309,0.019264173276447003,0.0,0.0,0.1001737010375245,0.1252171262969055,PUBLIC_AT_LEAST_AS_RELIABLE
SENS_0.85_0.15,HIC,17,136,0.8073625709382173,0.9675911963017689,0.8208955223880597,1,0.007462686567164179,0,1,0.0,,,0.0704162503863498,0.0704162503863498,0.0704162503863498,0.0704162503863498,0.0704162503863498,0.0,0.0,0.0,0.0,0.0,TOO_FEW_DISAGREEMENTS
SENS_0.9_0.1,TmApp,18,153,0.22325608227416194,0.03255538382025959,0.5761589403973509,8,0.052980132450331126,1,6,0.14285714285714285,0.0,0.42857142857142855,0.07892786510850236,0.061240172080979205,0.10900067876695685,0.1894757312447053,0.22147727800189188,0.01565214078711319,0.0,0.0,0.037565137889071634,0.1252171262969055,PUBLIC_AT_LEAST_AS_RELIABLE
SENS_0.9_0.1,HIC,17,136,0.8073625709382173,0.9675911963017689,0.8208955223880597,1,0.007462686567164179,0,1,0.0,,,0.0704162503863498,0.0704162503863498,0.0704162503863498,0.0704162503863498,0.0704162503863498,0.0,0.0,0.0,0.0,0.0,TOO_FEW_DISAGREEMENTS
