scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,63,441,7.832312720368048e-05,0.4865495265613903,93,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H059_run/checkpoints/primary_k0_lr1e-04_seed101.pt,649131418599f207,101
primary,1,0.001,1e-05,19,114,0.0009803453744100868,0.5171061269586736,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H059_run/checkpoints/primary_k1_lr1e-03_seed101.pt,649131418599f207,101
primary,2,0.001,1e-05,39,273,0.0009144048842659081,0.3598532891273498,69,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H059_run/checkpoints/primary_k2_lr1e-03_seed101.pt,649131418599f207,101
primary,3,0.001,1e-05,20,140,0.0009781175423251734,0.46095023751258846,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H059_run/checkpoints/primary_k3_lr1e-03_seed101.pt,649131418599f207,101
primary,4,0.0001,1.0000000000000002e-06,48,336,8.711173920144117e-05,0.4661088662147522,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H059_run/checkpoints/primary_k4_lr1e-04_seed101.pt,649131418599f207,101
shadow,0,0.001,1e-05,33,231,0.0009387718066217125,0.4086959133726178,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H059_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,649131418599f207,101
shadow,1,0.001,1e-05,22,154,0.0009733122526196349,0.4633895914554596,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H059_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,649131418599f207,101
shadow,2,0.001,1e-05,13,91,0.000991232189110701,0.46128956222534195,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H059_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,649131418599f207,101
shadow,3,0.001,1e-05,55,385,0.0008323493733352077,0.42628630574544263,85,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H059_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,649131418599f207,101
shadow,4,0.001,1e-05,58,406,0.0008144951148861742,0.3527907168865203,88,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H059_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,649131418599f207,101
