experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.5940083520753043,0.5674436092376709,3.447722232703007,1e-05,3.447722232703007,1,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.5670922100543976,0.537310779094696,3.3848016912286933,9.99938933078422e-06,3.3848016912286933,2,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.5297377354332379,0.5178175369898478,3.3608863136985083,9.997557473810373e-06,3.3608863136985083,3,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.5258743975843702,0.5050025383631388,3.343752311937737,9.994504881061752e-06,3.343752311937737,4,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.4950227535196713,0.49136699239412945,3.3363092595880683,9.990232305719944e-06,3.3363092595880683,5,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.5508953758648464,0.4785851240158081,3.3287674874970405,9.984740801978984e-06,3.3287674874970405,6,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.5623854867049626,0.46993951002756756,3.3260798598780776,9.978031724785247e-06,3.3260798598780776,7,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.5258388668298721,0.46418488025665283,3.3303659612482246,9.97010672950314e-06,3.3260798598780776,7,1,False,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.5287600883415767,0.46136781573295593,3.333262819232363,9.960967771506666e-06,3.3260798598780776,7,2,False,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.47522290476730894,0.4610890746116638,3.33205829967152,9.950617105696961e-06,3.3260798598780776,7,3,False,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.5081773826054165,0.46236392855644226,3.3276166048916904,9.939057285945933e-06,3.3260798598780776,7,4,False,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,12,84,0.5395414573805672,0.46264686187108356,3.3250253850763496,9.926291164466131e-06,3.3250253850763496,12,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,13,91,0.5127710487161364,0.4606117308139801,3.326314752752131,9.91232189110701e-06,3.3250253850763496,12,1,False,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,14,98,0.5505713990756443,0.4610785444577535,3.3229282263553506,9.897152912577742e-06,3.3229282263553506,14,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,15,105,0.47756417468190193,0.4630724986394246,3.317160866477273,9.8807879715968e-06,3.317160866477273,15,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,16,112,0.5912179691450936,0.4687456687291463,3.3114335031220405,9.8632311059685e-06,3.3114335031220405,16,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,17,119,0.693819203547069,0.46715444326400757,3.310672644412879,9.844486647586724e-06,3.310672644412879,17,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,18,126,0.4853651390544006,0.46781037251154584,3.3085421937884707,9.824559221366101e-06,3.3085421937884707,18,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,19,133,0.5317593514919281,0.4703005353609721,3.305870287346117,9.803453744100868e-06,3.305870287346117,19,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,20,140,0.5061561933585575,0.46819331248601276,3.305070588082978,9.781175423251734e-06,3.305070588082978,20,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,21,147,0.5238538043839591,0.4688217838605245,3.303295944676255,9.757729755661012e-06,3.303295944676255,21,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,22,154,0.5879990756511688,0.46572181582450867,3.3032820730498345,9.73312252619635e-06,3.3032820730498345,22,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,23,161,0.6122032276221684,0.4661537806193034,3.3011701179273203,9.707359806323418e-06,3.3011701179273203,23,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,24,168,0.4864467338193208,0.4687100450197856,3.2979107481060606,9.680447952607845e-06,3.2979107481060606,24,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,25,175,0.48451103163617,0.4671254555384318,3.2969619288589014,9.652393605146845e-06,3.2969619288589014,25,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,26,182,0.5015630865735667,0.46497440338134766,3.296545548872514,9.62320368593087e-06,3.296545548872514,26,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,27,189,0.5476904085704258,0.46802087624867755,3.293073711973248,9.592885397135707e-06,3.293073711973248,27,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,28,196,0.4861894484077181,0.47140369812647503,3.293291034120502,9.561446219345455e-06,3.293073711973248,27,1,False,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,29,203,0.49709843737738474,0.4704063932100932,3.2915825121330493,9.528893909706798e-06,3.2915825121330493,29,0,True,False,False
EXP-T079,primary,0,101,1e-05,1.0000000000000001e-07,30,210,0.5459017498152596,0.46980520089467365,3.2899017333984375,9.495236500015048e-06,3.2899017333984375,30,0,True,False,False
