experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.4841865450143814,0.501611570517222,3.3605626424153647,1e-05,3.3605626424153647,1,0,True,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.5828369217259544,0.49798329671223956,3.358804413766572,9.99938933078422e-06,3.358804413766572,2,0,True,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.4956359565258026,0.4962540765603383,3.357871315696023,9.997557473810373e-06,3.357871315696023,3,0,True,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.4981788620352745,0.496937890847524,3.3579318884647256,9.994504881061752e-06,3.357871315696023,3,1,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.5224070208413261,0.4954283634821574,3.3569208780924478,9.990232305719944e-06,3.3569208780924478,5,0,True,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.5362231263092586,0.4912845691045125,3.3547525116891572,9.984740801978984e-06,3.3547525116891572,6,0,True,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.5104452871850559,0.4873804251352946,3.3525728167909565,9.978031724785247e-06,3.3525728167909565,7,0,True,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.5090976080724171,0.48405776421229046,3.3507082390062735,9.97010672950314e-06,3.3507082390062735,8,0,True,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.5374985677855355,0.4813690483570099,3.3501746437766333,9.960967771506666e-06,3.3501746437766333,9,0,True,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.48695645427142153,0.48160884777704877,3.349795948375355,9.950617105696961e-06,3.349795948375355,10,0,True,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.5036493837833405,0.48473215103149414,3.350275675455729,9.939057285945933e-06,3.349795948375355,10,1,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,12,84,0.5089024816240583,0.48700164755185443,3.351099881258878,9.926291164466131e-06,3.349795948375355,10,2,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,13,91,0.5738847213132041,0.48779481649398804,3.3512152469519414,9.91232189110701e-06,3.349795948375355,10,3,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,14,98,0.5635273797171456,0.48784490426381427,3.35099746241714,9.897152912577742e-06,3.349795948375355,10,4,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,15,105,0.47449797079233186,0.48834775884946185,3.3508957371567236,9.8807879715968e-06,3.349795948375355,10,5,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,16,112,0.5169914343527385,0.49124396840731305,3.3519624652284565,9.8632311059685e-06,3.349795948375355,10,6,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,17,119,0.7162253090313503,0.48954856395721436,3.350845105720289,9.844486647586724e-06,3.349795948375355,10,7,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,18,126,0.4872052414076669,0.4905488093694051,3.351079073819247,9.824559221366101e-06,3.349795948375355,10,8,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,19,133,0.49320040531789083,0.4936964015165965,3.352324052290483,9.803453744100868e-06,3.349795948375355,10,9,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,20,140,0.4903921830867018,0.49352482954661053,3.352027430678859,9.781175423251734e-06,3.349795948375355,10,10,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,21,147,0.5093287016664233,0.49438585837682086,3.35226093639027,9.757729755661012e-06,3.349795948375355,10,11,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,22,154,0.5985983950751168,0.49411699175834656,3.3520114783084756,9.73312252619635e-06,3.349795948375355,10,12,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,23,161,0.598293138401849,0.49707186222076416,3.353018789580374,9.707359806323418e-06,3.349795948375355,10,13,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,24,168,0.4991120320877859,0.4994782904783885,3.353754910555753,9.680447952607845e-06,3.349795948375355,10,14,False,False,False
EXP-T138,primary,0,101,1e-05,1.0000000000000001e-07,25,175,0.4987503471119063,0.501227339108785,3.354242960611979,9.652393605146845e-06,3.349795948375355,10,15,False,False,False
