scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,50,350,0.0008604725173927785,0.35936043479225854,80,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H111_run/checkpoints/primary_k0_lr1e-03_seed101.pt,a0b5b56578d83617,101,2d502f18b2de9c218a66c688bddb2942ad6d0ead9ab7bc76de2280c9606ca7b1,FS_HIC_SURFACE_PLUS_HSP_FP_R5_PROMOTED
primary,1,0.001,1e-05,11,66,0.0009939057285945933,0.43561250513250177,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H111_run/checkpoints/primary_k1_lr1e-03_seed101.pt,a0b5b56578d83617,101,2d502f18b2de9c218a66c688bddb2942ad6d0ead9ab7bc76de2280c9606ca7b1,FS_HIC_SURFACE_PLUS_HSP_FP_R5_PROMOTED
primary,2,0.001,1e-05,27,189,0.0009592885397135706,0.34822675585746765,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H111_run/checkpoints/primary_k2_lr1e-03_seed101.pt,a0b5b56578d83617,101,2d502f18b2de9c218a66c688bddb2942ad6d0ead9ab7bc76de2280c9606ca7b1,FS_HIC_SURFACE_PLUS_HSP_FP_R5_PROMOTED
primary,3,0.0001,1.0000000000000002e-06,40,280,9.099841101253866e-05,0.4853157699108124,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H111_run/checkpoints/primary_k3_lr1e-04_seed101.pt,a0b5b56578d83617,101,2d502f18b2de9c218a66c688bddb2942ad6d0ead9ab7bc76de2280c9606ca7b1,FS_HIC_SURFACE_PLUS_HSP_FP_R5_PROMOTED
primary,4,0.001,1e-05,24,168,0.0009680447952607845,0.4139785170555115,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H111_run/checkpoints/primary_k4_lr1e-03_seed101.pt,a0b5b56578d83617,101,2d502f18b2de9c218a66c688bddb2942ad6d0ead9ab7bc76de2280c9606ca7b1,FS_HIC_SURFACE_PLUS_HSP_FP_R5_PROMOTED
shadow,0,0.01,0.0001,2,14,0.00999938933078422,0.38417564738880505,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H111_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,a0b5b56578d83617,101,2d502f18b2de9c218a66c688bddb2942ad6d0ead9ab7bc76de2280c9606ca7b1,FS_HIC_SURFACE_PLUS_HSP_FP_R5_PROMOTED
shadow,1,0.001,1e-05,5,35,0.0009990232305719944,0.47679781913757324,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H111_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,a0b5b56578d83617,101,2d502f18b2de9c218a66c688bddb2942ad6d0ead9ab7bc76de2280c9606ca7b1,FS_HIC_SURFACE_PLUS_HSP_FP_R5_PROMOTED
shadow,2,0.01,0.0001,52,364,0.008494768343131955,0.4069955348968506,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H111_run/checkpoints/shadow_k2_lr1e-02_seed101.pt,a0b5b56578d83617,101,2d502f18b2de9c218a66c688bddb2942ad6d0ead9ab7bc76de2280c9606ca7b1,FS_HIC_SURFACE_PLUS_HSP_FP_R5_PROMOTED
shadow,3,0.001,1e-05,38,266,0.0009187246438772938,0.3542840842044715,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H111_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,a0b5b56578d83617,101,2d502f18b2de9c218a66c688bddb2942ad6d0ead9ab7bc76de2280c9606ca7b1,FS_HIC_SURFACE_PLUS_HSP_FP_R5_PROMOTED
shadow,4,0.0001,1.0000000000000002e-06,33,231,9.387718066217124e-05,0.4188052713871002,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H111_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,a0b5b56578d83617,101,2d502f18b2de9c218a66c688bddb2942ad6d0ead9ab7bc76de2280c9606ca7b1,FS_HIC_SURFACE_PLUS_HSP_FP_R5_PROMOTED
