scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,68,476,7.502520408740418e-05,2.6228145252574575,98,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T110_run/checkpoints/primary_k0_lr1e-04_seed101.pt,13358cb1e3782e93,101
primary,1,0.001,1e-05,37,222,0.0009229423231234975,3.588308160955256,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T110_run/checkpoints/primary_k1_lr1e-03_seed101.pt,13358cb1e3782e93,101
primary,2,0.0001,1.0000000000000002e-06,77,539,6.872216535789157e-05,2.7976090908050537,107,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T110_run/checkpoints/primary_k2_lr1e-04_seed101.pt,13358cb1e3782e93,101
primary,3,0.0001,1.0000000000000002e-06,78,546,6.799700476707323e-05,2.3300929069519043,108,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T110_run/checkpoints/primary_k3_lr1e-04_seed101.pt,13358cb1e3782e93,101
primary,4,0.001,1e-05,37,259,0.0009229423231234975,2.95208477973938,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T110_run/checkpoints/primary_k4_lr1e-03_seed101.pt,13358cb1e3782e93,101
shadow,0,0.001,1e-05,82,574,0.0006505499609899905,2.3805306174538354,112,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T110_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,13358cb1e3782e93,101
shadow,1,0.0001,1.0000000000000002e-06,101,707,5.05e-05,2.7617127895355225,131,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T110_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,13358cb1e3782e93,101
shadow,2,0.001,1e-05,28,196,0.0009561446219345453,2.603306531906128,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T110_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,13358cb1e3782e93,101
shadow,3,0.01,0.0001,21,147,0.009757729755661011,3.445685184363163,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T110_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,13358cb1e3782e93,101
shadow,4,0.0001,1.0000000000000002e-06,102,714,4.972248779306489e-05,2.669565439224243,132,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T110_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,13358cb1e3782e93,101
