experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.459018879703113,0.3393017528578639,0.6011951686974728,1e-05,0.6011951686974728,1,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.4433665041412626,0.3231014241464436,0.5815662104288737,9.99938933078422e-06,0.5815662104288737,2,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.4280544987746647,0.3139133181151313,0.5651741904056433,9.997557473810373e-06,0.5651741904056433,3,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.43517533370426725,0.31062408195187646,0.5528781784520004,9.994504881061752e-06,0.5528781784520004,4,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.4064809081277677,0.3107596794143319,0.5458715535944156,9.990232305719944e-06,0.5458715535944156,5,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.4041767971856253,0.31144548766314983,0.5431127471923827,9.984740801978984e-06,0.5431127471923827,6,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.40215054314051357,0.31173949626584846,0.5422136924050069,9.978031724785247e-06,0.5422136924050069,7,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.3991795650550297,0.3127157837152481,0.5398644168738161,9.97010672950314e-06,0.5398644168738161,8,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.4004999984587942,0.3124739633252223,0.5403694596724075,9.960967771506666e-06,0.5398644168738161,8,1,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.41456265321799685,0.31264281707505387,0.5399723554669003,9.950617105696961e-06,0.5398644168738161,8,2,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.4290066020829337,0.3131785523146391,0.5388688675851531,9.939057285945933e-06,0.5388688675851531,11,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,12,84,0.39420025053966257,0.3138757025202115,0.5375909440011687,9.926291164466131e-06,0.5375909440011687,12,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,13,91,0.5320597780602319,0.31362116771439713,0.5380082198634291,9.91232189110701e-06,0.5375909440011687,12,1,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,14,98,0.36826370370441247,0.3120685399820407,0.5411722800514913,9.897152912577742e-06,0.5375909440011687,12,2,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,15,105,0.4355390582765852,0.3121309733639161,0.541000242984656,9.8807879715968e-06,0.5375909440011687,12,3,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,16,112,0.40901082434824537,0.31219165213406086,0.5408255182902016,9.8632311059685e-06,0.5375909440011687,12,4,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,17,119,0.655345584665026,0.3126585266242425,0.5397470571344547,9.844486647586724e-06,0.5375909440011687,12,5,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,18,126,0.3776224585516112,0.3125685912867387,0.5398829990733752,9.824559221366101e-06,0.5375909440011687,12,6,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,19,133,0.4677020949976785,0.31253144641717273,0.5399465195626921,9.803453744100868e-06,0.5375909440011687,12,7,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,20,140,0.7888944617339543,0.3117006743947665,0.541935046109286,9.781175423251734e-06,0.5375909440011687,12,8,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,21,147,0.39724271265523775,0.3109320153792699,0.544400120821866,9.757729755661012e-06,0.5375909440011687,12,9,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,22,154,0.53810396364757,0.31102224873999756,0.5440101258248992,9.73312252619635e-06,0.5375909440011687,12,10,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,23,161,0.38285438397100996,0.31151294397811097,0.5423757881395743,9.707359806323418e-06,0.5375909440011687,12,11,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,24,168,0.44313483578818186,0.3117435264090697,0.5416789412064984,9.680447952607845e-06,0.5375909440011687,12,12,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,25,175,0.43543192957128796,0.311749500532945,0.5416420080011539,9.652393605146845e-06,0.5375909440011687,12,13,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,26,182,0.3923704262290682,0.31235024829705554,0.5401955730553828,9.62320368593087e-06,0.5375909440011687,12,14,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,27,189,0.4313940682581493,0.31317893601953983,0.538491328152743,9.592885397135707e-06,0.5375909440011687,12,15,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,28,196,0.37524493652537266,0.31344845208028954,0.53797949403705,9.561446219345455e-06,0.5375909440011687,12,16,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,29,203,0.42145458289555143,0.31339946885903675,0.5380307323571406,9.528893909706798e-06,0.5375909440011687,12,17,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,30,210,0.45102180327687946,0.3136837352067232,0.5374971660267222,9.495236500015048e-06,0.5374971660267222,30,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,31,217,0.3871870248778058,0.31375352293252945,0.5373483639341411,9.460482294732422e-06,0.5373483639341411,31,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,32,224,0.38931315232600483,0.31405933760106564,0.5368251076900598,9.424639868939035e-06,0.5368251076900598,32,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,33,231,0.5190476604870388,0.31413280591368675,0.5367184695619525,9.387718066217125e-06,0.5367184695619525,33,0,True,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,34,238,0.3748838928128992,0.3129311626156171,0.5387262788252395,9.349725996469047e-06,0.5367184695619525,33,1,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,35,245,0.40493835721697125,0.31330915354192257,0.5379868633385859,9.310673033669522e-06,0.5367184695619525,33,2,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,36,252,0.3902317407940115,0.312821460266908,0.5388805717699454,9.270568813552757e-06,0.5367184695619525,33,3,False,False,False
EXP-H058,primary,0,101,1e-05,1.0000000000000001e-07,37,259,0.4007699888399137,0.31255190384884673,0.5393730723063149,9.229423231234975e-06,0.5367184695619525,33,4,False,False,False
