public_private,cv_public,cv_private
-0.33333333333333337,-0.11666666666666665,0.8833333333333333
-0.3,0.09999999999999999,0.7
0.06666666666666667,0.08333333333333334,0.6833333333333333
0.35,-0.03333333333333333,0.7333333333333334
0.41666666666666663,0.48333333333333334,0.7666666666666667
-0.43333333333333335,-0.38333333333333336,0.7999999999999999
-0.06666666666666667,-0.08333333333333334,0.7166666666666667
0.03333333333333333,0.43333333333333335,0.06666666666666667
-0.43333333333333335,-0.6333333333333333,0.6833333333333333
-0.48333333333333334,-0.2333333333333333,0.75
0.09999999999999999,-0.03333333333333333,0.7333333333333334
-0.16666666666666669,-0.03333333333333333,0.8333333333333333
-0.09999999999999999,-0.049999999999999996,0.6833333333333333
0.2333333333333333,0.4666666666666666,0.7333333333333334
0.21666666666666667,0.26666666666666666,0.9333333333333332
-0.39999999999999997,-0.016666666666666666,0.5833333333333334
-0.39999999999999997,-0.5666666666666667,0.6166666666666666
-0.2833333333333333,-0.11666666666666665,0.6166666666666666
-0.2333333333333333,-0.06666666666666667,0.7333333333333334
-0.5,-0.2833333333333333,0.35
0.21666666666666667,0.5,0.6666666666666667
-0.6,-0.2333333333333333,0.5166666666666667
0.43333333333333335,0.5,0.8666666666666667
-0.15,0.35,0.6
-0.6666666666666667,-0.38333333333333336,0.2833333333333333
-0.049999999999999996,0.18333333333333335,0.25
0.049999999999999996,0.26666666666666666,0.8499999999999999
-0.6,-0.48333333333333334,0.7833333333333333
-0.31666666666666665,-0.33333333333333337,0.6833333333333333
0.09999999999999999,0.049999999999999996,0.8166666666666667
-0.049999999999999996,-0.11666666666666665,0.7166666666666667
-0.39999999999999997,0.16666666666666669,0.7333333333333334
0.15,0.16666666666666669,0.9
-0.6,-0.6666666666666667,0.7333333333333334
0.08333333333333334,0.2333333333333333,0.8166666666666667
-0.21666666666666667,-0.15,0.6
0.13333333333333333,-0.38333333333333336,-0.4666666666666666
0.11666666666666665,-0.016666666666666666,0.5333333333333333
-0.15,0.16666666666666669,0.7666666666666667
-0.09999999999999999,-0.13333333333333333,0.6
-0.2833333333333333,0.08333333333333334,0.6333333333333333
-0.41666666666666663,-0.5833333333333334,0.6333333333333333
-0.3,-0.016666666666666666,0.8833333333333333
0.06666666666666667,0.31666666666666665,0.6666666666666667
0.7166666666666667,0.4666666666666666,0.7833333333333333
-0.41666666666666663,-0.25,0.7833333333333333
0.03333333333333333,-0.09999999999999999,0.6166666666666666
-0.06666666666666667,0.016666666666666666,0.8833333333333333
-0.049999999999999996,0.049999999999999996,0.7666666666666667
-0.26666666666666666,-0.48333333333333334,0.48333333333333334
0.11666666666666665,0.35,0.7999999999999999
-0.5833333333333334,-0.39999999999999997,0.8666666666666667
-0.5,-0.38333333333333336,0.7333333333333334
0.016666666666666666,0.41666666666666663,0.7166666666666667
-0.5166666666666667,-0.45,0.6333333333333333
0.03333333333333333,-0.09999999999999999,0.5
0.26666666666666666,0.45,0.9
-0.26666666666666666,-0.18333333333333335,0.7999999999999999
0.35,0.39999999999999997,0.7
-0.7833333333333333,-0.5666666666666667,0.7
-0.41666666666666663,-0.3,0.8499999999999999
0.049999999999999996,0.43333333333333335,0.75
-0.5166666666666667,-0.4666666666666666,0.65
-0.03333333333333333,0.33333333333333337,0.8499999999999999
0.4666666666666666,0.5,0.8166666666666667
-0.35,-0.06666666666666667,0.8666666666666667
-0.2333333333333333,-0.11666666666666665,0.6666666666666667
0.2833333333333333,0.25,0.8499999999999999
-0.6166666666666666,-0.19999999999999998,0.2833333333333333
-0.016666666666666666,0.06666666666666667,0.5666666666666667
-0.16666666666666669,0.35,0.5166666666666667
-0.7999999999999999,-0.35,0.5166666666666667
0.016666666666666666,0.049999999999999996,0.7833333333333333
0.016666666666666666,0.25,0.33333333333333337
-0.6333333333333333,-0.7833333333333333,0.43333333333333335
-0.08333333333333334,0.016666666666666666,0.6333333333333333
0.13333333333333333,-0.09999999999999999,0.6333333333333333
0.18333333333333335,0.2333333333333333,0.65
-0.4666666666666666,0.2833333333333333,0.38333333333333336
-0.13333333333333333,-0.16666666666666669,0.7833333333333333
-0.33333333333333337,-0.3,0.9
-0.03333333333333333,0.25,0.7
-0.65,-0.5166666666666667,0.6166666666666666
0.43333333333333335,0.7166666666666667,0.5833333333333334
0.16666666666666669,0.35,0.9500000000000001
0.19999999999999998,0.43333333333333335,0.38333333333333336
-0.16666666666666669,-0.3,0.5333333333333333
-0.5333333333333333,-0.39999999999999997,0.7166666666666667
-0.19999999999999998,0.06666666666666667,0.7999999999999999
0.31666666666666665,0.6,0.75
-0.11666666666666665,0.03333333333333333,0.8833333333333333
-0.5666666666666667,-0.43333333333333335,0.8333333333333333
-0.26666666666666666,-0.4666666666666666,0.7
-0.5666666666666667,-0.7,0.6666666666666667
0.11666666666666665,0.2333333333333333,0.9
-0.08333333333333334,-0.06666666666666667,0.7833333333333333
0.049999999999999996,0.43333333333333335,0.6
-0.5499999999999999,-0.5666666666666667,0.7666666666666667
-0.6166666666666666,-0.38333333333333336,0.5333333333333333
0.21666666666666667,0.35,0.5833333333333334
0.39999999999999997,0.18333333333333335,0.6833333333333333
0.35,0.016666666666666666,-0.03333333333333333
-0.43333333333333335,-0.2333333333333333,0.5
-0.5833333333333334,-0.2833333333333333,0.8166666666666667
-0.33333333333333337,-0.19999999999999998,0.6666666666666667
0.45,0.26666666666666666,0.8499999999999999
-0.5333333333333333,-0.2833333333333333,0.7833333333333333
-0.5833333333333334,-0.45,0.7166666666666667
0.35,0.3666666666666667,0.5833333333333334
-0.6333333333333333,-0.4666666666666666,0.7833333333333333
-0.5499999999999999,0.06666666666666667,0.31666666666666665
0.31666666666666665,0.5166666666666667,0.6666666666666667
-0.18333333333333335,-0.5666666666666667,0.15
-0.8666666666666667,0.35,-0.08333333333333334
-0.049999999999999996,0.2833333333333333,0.5
-0.5,-0.39999999999999997,0.8333333333333333
0.11666666666666665,-0.41666666666666663,0.6
-0.049999999999999996,0.15,0.8666666666666667
-0.25,0.15,0.7833333333333333
-0.6333333333333333,-0.41666666666666663,0.8833333333333333
-0.19999999999999998,0.11666666666666665,0.6666666666666667
-0.35,-0.7166666666666667,0.45
-0.41666666666666663,-0.43333333333333335,0.7833333333333333
0.0,-0.41666666666666663,0.5
0.049999999999999996,-0.06666666666666667,0.5666666666666667
0.11666666666666665,0.21666666666666667,0.8666666666666667
-0.45,-0.35,0.7
-0.03333333333333333,0.25,0.7833333333333333
0.3,0.11666666666666665,0.8666666666666667
-0.16666666666666669,-0.4666666666666666,0.7666666666666667
-0.03333333333333333,0.35,0.48333333333333334
-0.31666666666666665,-0.09999999999999999,0.8833333333333333
-0.06666666666666667,-0.16666666666666669,0.6
-0.6166666666666666,-0.7333333333333334,0.8499999999999999
-0.6,-0.31666666666666665,0.41666666666666663
-0.41666666666666663,-0.09999999999999999,0.7333333333333334
-0.25,-0.03333333333333333,0.7833333333333333
0.09999999999999999,0.4666666666666666,0.33333333333333337
-0.16666666666666669,0.016666666666666666,0.6666666666666667
0.18333333333333335,0.4666666666666666,0.8833333333333333
0.13333333333333333,-0.15,0.8333333333333333
-0.11666666666666665,0.4666666666666666,0.6
-0.5666666666666667,-0.5166666666666667,0.6833333333333333
-0.35,0.049999999999999996,0.6666666666666667
-0.7166666666666667,-0.6833333333333333,0.6333333333333333
-0.5833333333333334,-0.2833333333333333,0.8166666666666667
-0.5166666666666667,-0.39999999999999997,0.6666666666666667
0.2333333333333333,0.5499999999999999,0.7166666666666667
-0.13333333333333333,0.09999999999999999,0.5833333333333334
0.3,0.33333333333333337,0.41666666666666663
-0.08333333333333334,0.13333333333333333,0.5666666666666667
-0.45,-0.43333333333333335,0.6833333333333333
-0.13333333333333333,-0.6833333333333333,0.6666666666666667
-0.4666666666666666,-0.3,0.7999999999999999
-0.8499999999999999,-0.6666666666666667,0.7666666666666667
-0.5666666666666667,-0.3,0.8333333333333333
-0.2833333333333333,0.09999999999999999,0.09999999999999999
-0.049999999999999996,-0.3,0.8833333333333333
-0.26666666666666666,-0.31666666666666665,0.6833333333333333
0.08333333333333334,0.26666666666666666,0.7833333333333333
0.03333333333333333,-0.39999999999999997,0.6
-0.5333333333333333,-0.5166666666666667,0.7
-0.5666666666666667,-0.26666666666666666,0.8166666666666667
0.11666666666666665,-0.08333333333333334,-0.13333333333333333
-0.38333333333333336,-0.5333333333333333,0.5666666666666667
-0.48333333333333334,-0.3666666666666667,0.9166666666666666
-0.35,0.13333333333333333,0.7666666666666667
-0.2833333333333333,-0.31666666666666665,0.9
-0.6666666666666667,0.0,0.43333333333333335
-0.13333333333333333,-0.09999999999999999,0.6666666666666667
0.09999999999999999,-0.19999999999999998,0.6666666666666667
-0.3666666666666667,-0.03333333333333333,0.7666666666666667
-0.5,-0.38333333333333336,0.4666666666666666
-0.5333333333333333,-0.43333333333333335,0.9
0.21666666666666667,0.21666666666666667,0.4666666666666666
-0.35,0.5666666666666667,0.3
-0.2833333333333333,-0.5,0.6666666666666667
0.049999999999999996,-0.21666666666666667,0.7166666666666667
-0.7333333333333334,-0.35,0.6
0.33333333333333337,0.13333333333333333,0.7333333333333334
-0.19999999999999998,-0.2833333333333333,0.7833333333333333
0.16666666666666669,0.3666666666666667,0.8499999999999999
-0.45,-0.25,0.9166666666666666
-0.2333333333333333,-0.08333333333333334,0.7166666666666667
0.7,0.6166666666666666,0.8166666666666667
-0.4666666666666666,-0.21666666666666667,0.7
-0.18333333333333335,-0.39999999999999997,0.8833333333333333
-0.21666666666666667,0.2833333333333333,0.7166666666666667
-0.03333333333333333,0.13333333333333333,0.8666666666666667
0.15,0.5333333333333333,0.6833333333333333
-0.31666666666666665,-0.26666666666666666,0.6833333333333333
0.45,0.11666666666666665,0.7833333333333333
0.11666666666666665,0.03333333333333333,0.7833333333333333
-0.33333333333333337,-0.35,0.7833333333333333
-0.4666666666666666,-0.3666666666666667,0.8166666666666667
-0.049999999999999996,-0.06666666666666667,0.6833333333333333
-0.33333333333333337,0.016666666666666666,0.6666666666666667
0.4666666666666666,0.5666666666666667,0.5166666666666667
0.13333333333333333,0.31666666666666665,0.7833333333333333
-0.25,-0.049999999999999996,0.7333333333333334
-0.3666666666666667,-0.43333333333333335,0.5333333333333333
-0.16666666666666669,-0.5166666666666667,0.6666666666666667
-0.4666666666666666,-0.31666666666666665,0.75
0.45,0.3666666666666667,0.9
0.5166666666666667,0.5166666666666667,0.8499999999999999
-0.18333333333333335,0.0,0.7166666666666667
0.18333333333333335,0.45,0.8499999999999999
0.2333333333333333,0.5499999999999999,0.8666666666666667
-0.15,-0.39999999999999997,0.5833333333333334
-0.6333333333333333,-0.5499999999999999,0.75
-0.08333333333333334,-0.08333333333333334,0.7833333333333333
-0.5,-0.11666666666666665,0.8333333333333333
-0.4769916229907622,-0.33333333333333337,0.8033543124054942
0.3,0.2333333333333333,0.7
0.03333333333333333,0.31666666666666665,0.7333333333333334
0.2333333333333333,0.8499999999999999,0.5
-0.65,-0.6666666666666667,0.8499999999999999
0.33333333333333337,0.48333333333333334,0.7166666666666667
0.15,-0.39999999999999997,0.2333333333333333
0.016666666666666666,0.21666666666666667,0.9166666666666666
-0.45,-0.8833333333333333,0.21666666666666667
0.11666666666666665,0.0,0.75
0.21666666666666667,-0.03333333333333333,0.5
-0.03333333333333333,0.08333333333333334,0.75
-0.39999999999999997,-0.5333333333333333,0.5333333333333333
0.13333333333333333,0.31666666666666665,0.8499999999999999
0.45,0.5499999999999999,0.8499999999999999
0.06666666666666667,0.2833333333333333,0.5
0.11666666666666665,0.5499999999999999,0.6333333333333333
-0.39999999999999997,-0.31666666666666665,0.8166666666666667
0.33333333333333337,0.39999999999999997,0.75
-0.13333333333333333,0.41666666666666663,0.25
-0.7666666666666667,-0.5833333333333334,0.5666666666666667
-0.16666666666666669,0.06666666666666667,0.8833333333333333
-0.75,-0.2333333333333333,0.31666666666666665
0.5499999999999999,0.5666666666666667,0.6666666666666667
-0.5833333333333334,-0.6333333333333333,0.75
-0.43333333333333335,-0.18333333333333335,0.8499999999999999
-0.43333333333333335,-0.16666666666666669,0.7666666666666667
-0.15,0.0,0.5833333333333334
0.5166666666666667,0.41666666666666663,0.8666666666666667
0.15,-0.15,-0.13333333333333333
-0.016666666666666666,0.03333333333333333,0.5833333333333334
-0.09999999999999999,0.33333333333333337,0.2333333333333333
-0.6666666666666667,-0.41666666666666663,0.8666666666666667
0.09999999999999999,0.31666666666666665,0.75
0.6166666666666666,0.6166666666666666,0.7333333333333334
-0.15,-0.38333333333333336,0.5
0.26666666666666666,-0.049999999999999996,0.6166666666666666
-0.31666666666666665,-0.2333333333333333,0.7999999999999999
-0.11666666666666665,-0.13333333333333333,0.8499999999999999
0.15,0.03333333333333333,0.8166666666666667
0.2333333333333333,-0.15,0.5833333333333334
-0.4666666666666666,-0.21666666666666667,0.9
0.5166666666666667,0.48333333333333334,0.7999999999999999
0.5166666666666667,0.6666666666666667,0.75
-0.41666666666666663,-0.31666666666666665,0.75
-0.5499999999999999,-0.7333333333333334,0.7333333333333334
0.4666666666666666,0.5833333333333334,0.6666666666666667
-0.15,-0.38333333333333336,0.5166666666666667
-0.21666666666666667,-0.39999999999999997,0.35
-0.43333333333333335,-0.45,0.7999999999999999
0.11666666666666665,0.39999999999999997,0.75
-0.18333333333333335,-0.38333333333333336,0.5666666666666667
-0.5499999999999999,-0.19999999999999998,0.6833333333333333
0.45,0.26666666666666666,0.06666666666666667
-0.7166666666666667,0.21666666666666667,0.25
-0.5166666666666667,-0.5333333333333333,0.75
-0.6666666666666667,-0.3666666666666667,0.7166666666666667
-0.5,-0.5666666666666667,0.7833333333333333
0.39999999999999997,0.35,0.5833333333333334
0.2333333333333333,0.33333333333333337,0.9
-0.19999999999999998,0.39999999999999997,0.5833333333333334
-0.31666666666666665,-0.016666666666666666,0.8166666666666667
0.2833333333333333,0.45,0.6333333333333333
-0.18333333333333335,-0.15,0.15
-0.45,-0.5,0.7166666666666667
0.43333333333333335,0.11666666666666665,0.45
-0.2833333333333333,-0.43333333333333335,0.6166666666666666
-0.5333333333333333,-0.5666666666666667,0.7999999999999999
-0.19999999999999998,-0.41666666666666663,0.7
-0.18333333333333335,-0.5833333333333334,0.6833333333333333
0.3666666666666667,0.33333333333333337,0.6333333333333333
-0.33333333333333337,0.25,0.5166666666666667
-0.5333333333333333,0.26666666666666666,0.5833333333333334
-0.06666666666666667,-0.25,0.75
0.0,0.33333333333333337,0.75
0.19999999999999998,0.016666666666666666,0.65
-0.5166666666666667,-0.2833333333333333,0.8166666666666667
-0.3666666666666667,-0.4666666666666666,0.7
0.2833333333333333,0.35,0.5166666666666667
0.13333333333333333,0.38333333333333336,0.5833333333333334
-0.35,-0.25,0.21666666666666667
0.16666666666666669,-0.03333333333333333,0.7833333333333333
-0.06666666666666667,-0.21666666666666667,0.8833333333333333
-0.16666666666666669,0.41666666666666663,0.35
0.016666666666666666,0.4666666666666666,0.43333333333333335
-0.41666666666666663,-0.3666666666666667,0.5499999999999999
-0.6333333333333333,-0.5833333333333334,0.9500000000000001
0.18333333333333335,0.06666666666666667,0.65
-0.5333333333333333,-0.06666666666666667,0.7333333333333334
0.09999999999999999,0.5,0.7166666666666667
0.09999999999999999,-0.06666666666666667,0.75
-0.45,0.06666666666666667,0.0
-0.48333333333333334,-0.2333333333333333,0.8499999999999999
-0.6666666666666667,-0.7,0.8833333333333333
0.0,0.15,0.8499999999999999
-0.21666666666666667,-0.5833333333333334,0.5
0.0,0.19999999999999998,0.5499999999999999
0.48333333333333334,0.39999999999999997,0.8333333333333333
0.5666666666666667,0.5333333333333333,0.7333333333333334
-0.5,-0.38333333333333336,0.75
-0.11666666666666665,0.08333333333333334,0.75
-0.16666666666666669,-0.21666666666666667,0.8833333333333333
-0.6833333333333333,0.11666666666666665,-0.33333333333333337
-0.35,-0.049999999999999996,0.48333333333333334
0.06666666666666667,-0.08333333333333334,0.75
-0.18333333333333335,0.09999999999999999,0.8333333333333333
-0.38333333333333336,-0.31666666666666665,0.5499999999999999
0.11666666666666665,0.33333333333333337,0.7833333333333333
-0.6333333333333333,0.2833333333333333,0.31666666666666665
-0.09999999999999999,0.38333333333333336,0.65
-0.6,-0.25,0.5666666666666667
-0.3,-0.03333333333333333,0.8166666666666667
0.48333333333333334,0.5499999999999999,0.7333333333333334
-0.2833333333333333,-0.25,0.6666666666666667
-0.19999999999999998,-0.06666666666666667,0.4666666666666666
-0.45,-0.33333333333333337,0.9166666666666666
-0.15,-0.38333333333333336,0.4666666666666666
-0.08333333333333334,-0.43333333333333335,0.5833333333333334
0.03333333333333333,-0.2833333333333333,0.65
0.049999999999999996,0.06666666666666667,0.9
0.18333333333333335,0.2333333333333333,0.6666666666666667
-0.39999999999999997,0.11666666666666665,0.6166666666666666
-0.19999999999999998,0.09999999999999999,0.7666666666666667
0.3,0.5833333333333334,0.6666666666666667
-0.45,-0.26666666666666666,0.4666666666666666
0.2333333333333333,0.18333333333333335,0.6833333333333333
-0.13333333333333333,0.0,0.6833333333333333
-0.7333333333333334,-0.21666666666666667,0.6166666666666666
-0.39999999999999997,-0.38333333333333336,0.7333333333333334
-0.21666666666666667,0.03333333333333333,-0.5166666666666667
0.5,0.5333333333333333,0.7333333333333334
-0.7999999999999999,-0.7666666666666667,0.8499999999999999
-0.6666666666666667,0.15,0.31666666666666665
0.38333333333333336,0.3666666666666667,0.75
-0.35,-0.2833333333333333,0.6333333333333333
-0.38333333333333336,-0.16666666666666669,0.31666666666666665
-0.049999999999999996,0.15,0.7999999999999999
0.09999999999999999,0.16666666666666669,0.6
0.0,0.25,0.48333333333333334
0.18333333333333335,0.21666666666666667,0.7833333333333333
-0.18333333333333335,0.38333333333333336,0.43333333333333335
-0.6166666666666666,-0.38333333333333336,0.6666666666666667
-0.5,-0.5333333333333333,0.8333333333333333
0.16666666666666669,0.33333333333333337,0.8166666666666667
0.3,-0.25,0.6833333333333333
0.016666666666666666,0.39999999999999997,0.6833333333333333
0.049999999999999996,0.33333333333333337,0.7833333333333333
0.13333333333333333,-0.4666666666666666,0.6166666666666666
0.7166666666666667,0.5833333333333334,0.6166666666666666
-0.48333333333333334,0.06666666666666667,0.48333333333333334
-0.049999999999999996,-0.45,0.8333333333333333
-0.049999999999999996,0.19999999999999998,0.75
-0.06666666666666667,-0.2333333333333333,0.5166666666666667
-0.3,-0.26666666666666666,0.7833333333333333
-0.31666666666666665,-0.16666666666666669,0.9
-0.6166666666666666,-0.43333333333333335,0.8166666666666667
-0.26666666666666666,-0.2833333333333333,0.7333333333333334
-0.25,-0.6,0.6166666666666666
-0.21666666666666667,0.21666666666666667,0.5
-0.2833333333333333,0.2333333333333333,0.7999999999999999
0.16666666666666669,-0.3,0.6
-0.15,0.016666666666666666,0.5166666666666667
-0.5666666666666667,0.39999999999999997,0.3666666666666667
-0.31666666666666665,-0.11666666666666665,0.6666666666666667
-0.7333333333333334,-0.39999999999999997,0.7999999999999999
-0.5666666666666667,-0.7166666666666667,0.6
-0.2833333333333333,-0.3666666666666667,0.5833333333333334
0.41666666666666663,0.09999999999999999,0.7333333333333334
0.5166666666666667,0.48333333333333334,0.6833333333333333
-0.43333333333333335,-0.19999999999999998,0.7999999999999999
-0.41666666666666663,-0.41666666666666663,0.7999999999999999
0.19999999999999998,0.18333333333333335,0.6
-0.6,0.43333333333333335,0.2833333333333333
-0.18333333333333335,-0.11666666666666665,0.5666666666666667
-0.3666666666666667,-0.6166666666666666,0.8833333333333333
-0.25,-0.19999999999999998,0.7999999999999999
-0.11666666666666665,0.049999999999999996,0.6666666666666667
-0.6,-0.5333333333333333,0.7999999999999999
-0.6166666666666666,-0.6166666666666666,0.8833333333333333
0.5833333333333334,0.7,0.7833333333333333
0.65,0.5666666666666667,0.8333333333333333
-0.7333333333333334,-0.6833333333333333,0.8833333333333333
-0.5833333333333334,-0.45,0.9333333333333332
0.4666666666666666,0.08333333333333334,0.31666666666666665
-0.41666666666666663,-0.43333333333333335,0.75
-0.5,-0.33333333333333337,0.5333333333333333
-0.5666666666666667,-0.3666666666666667,0.3666666666666667
0.26666666666666666,0.5,0.8333333333333333
-0.65,-0.48333333333333334,0.049999999999999996
0.21666666666666667,0.016666666666666666,0.65
0.2333333333333333,-0.31666666666666665,-0.21666666666666667
-0.7666666666666667,-0.45,0.65
0.18333333333333335,0.19999999999999998,0.7833333333333333
0.3666666666666667,-0.19999999999999998,0.33333333333333337
0.08333333333333334,0.21666666666666667,0.9333333333333332
-0.19999999999999998,-0.5833333333333334,0.7166666666666667
-0.5333333333333333,0.2833333333333333,0.39999999999999997
-0.6,-0.2333333333333333,0.5833333333333334
-0.21666666666666667,0.03333333333333333,0.7999999999999999
0.08333333333333334,0.16666666666666669,0.8166666666666667
0.18333333333333335,0.3,0.7833333333333333
-0.5166666666666667,-0.15,0.7999999999999999
-0.43333333333333335,-0.4666666666666666,0.8666666666666667
-0.2333333333333333,-0.6333333333333333,0.5499999999999999
-0.16666666666666669,-0.48333333333333334,0.65
-0.6166666666666666,-0.7666666666666667,0.7999999999999999
0.2833333333333333,0.38333333333333336,0.7166666666666667
-0.6666666666666667,-0.15,0.33333333333333337
-0.5,-0.43333333333333335,0.6833333333333333
-0.049999999999999996,-0.21666666666666667,0.7666666666666667
-0.41666666666666663,-0.049999999999999996,0.6666666666666667
-0.65,-0.65,0.7333333333333334
0.13333333333333333,0.5666666666666667,0.6
-0.21666666666666667,-0.4666666666666666,0.7166666666666667
-0.06666666666666667,0.049999999999999996,0.8666666666666667
0.5666666666666667,0.049999999999999996,0.7833333333333333
-0.06666666666666667,0.5833333333333334,0.4666666666666666
0.15,0.18333333333333335,0.2833333333333333
-0.6333333333333333,-0.4666666666666666,0.7166666666666667
0.4666666666666666,0.2333333333333333,0.5333333333333333
0.15,0.31666666666666665,0.4666666666666666
-0.25,-0.13333333333333333,0.7166666666666667
0.15,0.33333333333333337,0.8833333333333333
0.08333333333333334,0.26666666666666666,0.7333333333333334
0.5333333333333333,0.25,0.75
-0.2833333333333333,-0.2833333333333333,0.6666666666666667
-0.2833333333333333,-0.39999999999999997,0.8166666666666667
0.049999999999999996,0.38333333333333336,0.7999999999999999
-0.19999999999999998,-0.25,0.9166666666666666
0.19999999999999998,-0.08333333333333334,0.7666666666666667
-0.5666666666666667,0.45,0.35
-0.31666666666666665,0.016666666666666666,0.7
0.45,0.35,0.6166666666666666
-0.35,-0.31666666666666665,0.8166666666666667
-0.33333333333333337,-0.18333333333333335,0.65
-0.43333333333333335,-0.19999999999999998,0.7333333333333334
0.2833333333333333,0.2333333333333333,0.6333333333333333
0.049999999999999996,-0.21666666666666667,0.8166666666666667
-0.18333333333333335,-0.08333333333333334,0.5
-0.43333333333333335,-0.06666666666666667,0.7333333333333334
-0.03333333333333333,0.016666666666666666,0.8833333333333333
-0.03333333333333333,-0.4666666666666666,0.6833333333333333
-0.11666666666666665,0.21666666666666667,0.45
-0.08333333333333334,0.2833333333333333,0.7
-0.4666666666666666,-0.39999999999999997,0.7999999999999999
-0.3666666666666667,-0.19999999999999998,0.7833333333333333
-0.049999999999999996,0.45,0.31666666666666665
-0.11666666666666665,-0.25,0.8666666666666667
-0.15,-0.25,0.13333333333333333
-0.48333333333333334,-0.39999999999999997,0.8499999999999999
-0.31666666666666665,-0.21666666666666667,0.7833333333333333
0.4666666666666666,0.7,0.75
0.5333333333333333,0.5166666666666667,0.7999999999999999
-0.48333333333333334,0.26666666666666666,0.48333333333333334
0.6333333333333333,0.45,0.5833333333333334
0.41666666666666663,0.33333333333333337,0.7999999999999999
-0.2833333333333333,-0.016666666666666666,0.6
-0.5333333333333333,-0.6333333333333333,0.43333333333333335
0.35,0.5,0.7999999999999999
0.049999999999999996,0.08333333333333334,0.8166666666666667
-0.16666666666666669,0.18333333333333335,0.8499999999999999
0.06666666666666667,0.09999999999999999,-0.06666666666666667
-0.65,-0.5166666666666667,0.7166666666666667
0.5833333333333334,0.6833333333333333,0.6833333333333333
-0.03333333333333333,-0.08333333333333334,0.7666666666666667
-0.2333333333333333,0.15,0.8333333333333333
0.3,0.06666666666666667,0.6
-0.38333333333333336,0.19999999999999998,0.5
0.16666666666666669,0.13333333333333333,0.8666666666666667
